InventoryID,ProductValue,RestockQuantity,CurrentQuantity,Date,ProductID,SupplierID
01901,50,9,-3,2024/05/01,00159,00050
01902,40,2,8,2024/06/01,00159,00050
01903,100,2,5,2024/07/01,00159,00050
01904,40,0,0,2024/08/01,00159,00050
01905,60,3,53,2024/09/01,00159,00050
01906,30,0,45,2024/10/01,00159,00050
01907,40,0,45,2024/11/01,00159,00050
01908,30,4,37,2024/12/01,00159,00050
01909,40,0,0,2024/01/01,00160,00064
01910,90,0,-6,2024/02/01,00160,00064
01911,90,0,144,2024/03/01,00160,00064
01912,40,0,144,2024/04/01,00160,00064
01913,90,0,144,2024/05/01,00160,00064
01914,30,2,146,2024/06/01,00160,00064
01915,80,0,135,2024/07/01,00160,00064
01916,80,0,135,2024/08/01,00160,00064
01917,70,0,285,2024/09/01,00160,00064
01918,30,0,285,2024/10/01,00160,00064
01919,70,0,285,2024/11/01,00160,00064
01920,50,0,285,2024/12/01,00160,00064
01921,100,0,0,2024/01/01,00161,00060
01922,100,6,-1,2024/02/01,00161,00060
01923,70,0,248,2024/03/01,00161,00060
01924,70,14,242,2024/04/01,00161,00060
01925,40,9,250,2024/05/01,00161,00060
01926,90,6,251,2024/06/01,00161,00060
01927,50,5,244,2024/07/01,00161,00060
01928,60,0,240,2024/08/01,00161,00060
01929,80,0,490,2024/09/01,00161,00060
01930,40,1,491,2024/10/01,00161,00060
01931,70,0,484,2024/11/01,00161,00060
01932,80,0,484,2024/12/01,00161,00060
01933,30,2,2,2024/01/01,00162,00015
01934,100,0,-10,2024/02/01,00162,00015
01935,80,0,40,2024/03/01,00162,00015
01936,100,0,40,2024/04/01,00162,00015
01937,60,4,34,2024/05/01,00162,00015
01938,40,0,38,2024/06/01,00162,00015
01939,60,2,33,2024/07/01,00162,00015
01940,50,0,35,2024/08/01,00162,00015
01941,70,0,85,2024/09/01,00162,00015
01942,90,0,85,2024/10/01,00162,00015
01943,90,5,78,2024/11/01,00162,00015
01944,70,3,82,2024/12/01,00162,00015
01945,100,0,0,2024/01/01,00163,00065
01946,40,0,0,2024/02/01,00163,00065
01947,60,4,41,2024/03/01,00163,00065
01948,70,0,20,2024/04/01,00163,00065
01949,100,0,20,2024/05/01,00163,00065
01950,50,0,20,2024/06/01,00163,00065
01951,100,1,15,2024/07/01,00163,00065
01952,100,3,19,2024/08/01,00163,00065
01953,60,21,54,2024/09/01,00163,00065
01954,50,0,63,2024/10/01,00163,00065
01955,60,4,60,2024/11/01,00163,00065
01956,60,0,64,2024/12/01,00163,00065
01957,70,0,0,2024/01/01,00164,00074
01958,70,9,9,2024/02/01,00164,00074
01959,100,0,46,2024/03/01,00164,00074
01960,70,0,46,2024/04/01,00164,00074
01961,30,2,39,2024/05/01,00164,00074
01962,90,5,32,2024/06/01,00164,00074
01963,90,2,39,2024/07/01,00164,00074
01964,30,0,24,2024/08/01,00164,00074
01965,40,0,74,2024/09/01,00164,00074
01966,70,6,80,2024/10/01,00164,00074
01967,40,2,73,2024/11/01,00164,00074
01968,30,1,46,2024/12/01,00164,00074
01969,80,0,0,2024/01/01,00165,00097
01970,50,3,-2,2024/02/01,00165,00097
01971,50,14,39,2024/03/01,00165,00097
01972,50,0,43,2024/04/01,00165,00097
01973,70,0,43,2024/05/01,00165,00097
01974,30,0,43,2024/06/01,00165,00097
01975,50,0,43,2024/07/01,00165,00097
01976,90,2,24,2024/08/01,00165,00097
01977,30,4,80,2024/09/01,00165,00097
01978,70,6,82,2024/10/01,00165,00097
01979,90,0,71,2024/11/01,00165,00097
01980,80,1,69,2024/12/01,00165,00097
01981,40,0,0,2024/01/01,00166,00068
01982,40,0,0,2024/02/01,00166,00068
01983,40,0,150,2024/03/01,00166,00068
01984,70,6,144,2024/04/01,00166,00068
01985,70,7,148,2024/05/01,00166,00068
01986,40,11,145,2024/06/01,00166,00068
01987,80,0,131,2024/07/01,00166,00068
01988,60,6,137,2024/08/01,00166,00068
01989,90,6,278,2024/09/01,00166,00068
01990,90,7,273,2024/10/01,00166,00068
01991,90,1,281,2024/11/01,00166,00068
01992,100,7,277,2024/12/01,00166,00068
01993,100,2,2,2024/01/01,00167,00002
01994,90,0,-2,2024/02/01,00167,00002
01995,60,0,48,2024/03/01,00167,00002
01996,60,0,48,2024/04/01,00167,00002
01997,50,3,45,2024/05/01,00167,00002
01998,70,0,44,2024/06/01,00167,00002
01999,50,2,46,2024/07/01,00167,00002
02000,90,5,29,2024/08/01,00167,00002
02001,90,1,67,2024/09/01,00167,00002
02002,50,0,68,2024/10/01,00167,00002
02003,50,0,68,2024/11/01,00167,00002
02004,50,3,71,2024/12/01,00167,00002
02005,90,0,0,2024/01/01,00168,00012
02006,50,3,3,2024/02/01,00168,00012
02007,100,0,248,2024/03/01,00168,00012
02008,70,0,248,2024/04/01,00168,00012
02009,40,0,248,2024/05/01,00168,00012
02010,100,9,253,2024/06/01,00168,00012
02011,30,7,259,2024/07/01,00168,00012
02012,90,0,242,2024/08/01,00168,00012
02013,40,0,492,2024/09/01,00168,00012
02014,30,0,492,2024/10/01,00168,00012
02015,30,0,479,2024/11/01,00168,00012
02016,80,1,480,2024/12/01,00168,00012
02017,60,0,0,2024/01/01,00169,00077
02018,40,0,0,2024/02/01,00169,00077
02019,30,0,50,2024/03/01,00169,00077
02020,60,0,50,2024/04/01,00169,00077
02021,80,0,50,2024/05/01,00169,00077
02022,50,0,50,2024/06/01,00169,00077
02023,70,0,50,2024/07/01,00169,00077
02024,90,3,48,2024/08/01,00169,00077
02025,60,5,106,2024/09/01,00169,00077
02026,60,5,104,2024/10/01,00169,00077
02027,50,18,86,2024/11/01,00169,00077
02028,80,5,97,2024/12/01,00169,00077
02029,80,0,0,2024/01/01,00170,00078
02030,80,4,-10,2024/02/01,00170,00078
02031,90,2,246,2024/03/01,00170,00078
02032,100,0,233,2024/04/01,00170,00078
02033,40,0,233,2024/05/01,00170,00078
02034,70,2,227,2024/06/01,00170,00078
02035,60,0,229,2024/07/01,00170,00078
02036,30,0,229,2024/08/01,00170,00078
02037,100,2,481,2024/09/01,00170,00078
02038,60,7,487,2024/10/01,00170,00078
02039,80,0,478,2024/11/01,00170,00078
02040,50,8,482,2024/12/01,00170,00078
02041,70,1,1,2024/01/01,00171,00058
02042,90,1,-9,2024/02/01,00171,00058
02043,100,0,42,2024/03/01,00171,00058
02044,50,0,38,2024/04/01,00171,00058
02045,60,0,30,2024/05/01,00171,00058
02046,100,0,30,2024/06/01,00171,00058
02047,90,0,30,2024/07/01,00171,00058
02048,80,4,28,2024/08/01,00171,00058
02049,100,6,83,2024/09/01,00171,00058
02050,40,0,77,2024/10/01,00171,00058
02051,50,0,77,2024/11/01,00171,00058
02052,70,1,73,2024/12/01,00171,00058
02053,60,2,2,2024/01/01,00172,00006
02054,40,0,-4,2024/02/01,00172,00006
02055,70,7,141,2024/03/01,00172,00006
02056,40,0,148,2024/04/01,00172,00006
02057,50,3,145,2024/05/01,00172,00006
02058,40,1,144,2024/06/01,00172,00006
02059,50,5,145,2024/07/01,00172,00006
02060,100,1,137,2024/08/01,00172,00006
02061,50,5,293,2024/09/01,00172,00006
02062,100,0,284,2024/10/01,00172,00006
02063,50,12,289,2024/11/01,00172,00006
02064,30,3,286,2024/12/01,00172,00006
02065,30,13,13,2024/01/01,00173,00026
02066,60,0,-19,2024/02/01,00173,00026
02067,80,0,231,2024/03/01,00173,00026
02068,80,7,230,2024/04/01,00173,00026
02069,90,2,232,2024/05/01,00173,00026
02070,90,0,219,2024/06/01,00173,00026
02071,50,0,217,2024/07/01,00173,00026
02072,50,0,217,2024/08/01,00173,00026
02073,100,0,467,2024/09/01,00173,00026
02074,70,4,471,2024/10/01,00173,00026
02075,50,3,459,2024/11/01,00173,00026
02076,60,8,452,2024/12/01,00173,00026
02077,30,11,11,2024/01/01,00174,00041
02078,70,4,-10,2024/02/01,00174,00041
02079,40,2,37,2024/03/01,00174,00041
02080,90,0,34,2024/04/01,00174,00041
02081,80,0,34,2024/05/01,00174,00041
02082,90,4,28,2024/06/01,00174,00041
02083,40,3,35,2024/07/01,00174,00041
02084,70,5,25,2024/08/01,00174,00041
02085,30,0,75,2024/09/01,00174,00041
02086,90,1,67,2024/10/01,00174,00041
02087,90,1,62,2024/11/01,00174,00041
02088,90,0,52,2024/12/01,00174,00041
02089,100,1,1,2024/01/01,00175,00037
02090,80,0,-11,2024/02/01,00175,00037
02091,80,0,139,2024/03/01,00175,00037
02092,90,0,139,2024/04/01,00175,00037
02093,60,8,147,2024/05/01,00175,00037
02094,40,5,141,2024/06/01,00175,00037
02095,100,0,146,2024/07/01,00175,00037
02096,80,6,152,2024/08/01,00175,00037
02097,80,0,288,2024/09/01,00175,00037
02098,90,2,280,2024/10/01,00175,00037
02099,60,0,274,2024/11/01,00175,00037
02100,100,1,275,2024/12/01,00175,00037
02101,60,0,0,2024/01/01,00176,00010
02102,30,0,0,2024/02/01,00176,00010
02103,90,1,251,2024/03/01,00176,00010
02104,90,8,255,2024/04/01,00176,00010
02105,40,0,236,2024/05/01,00176,00010
02106,70,2,238,2024/06/01,00176,00010
02107,60,0,225,2024/07/01,00176,00010
02108,70,3,222,2024/08/01,00176,00010
02109,90,0,467,2024/09/01,00176,00010
02110,50,1,453,2024/10/01,00176,00010
02111,100,5,459,2024/11/01,00176,00010
02112,90,0,445,2024/12/01,00176,00010
02113,30,3,3,2024/01/01,00177,00038
02114,50,1,-10,2024/02/01,00177,00038
02115,40,0,41,2024/03/01,00177,00038
02116,80,5,25,2024/04/01,00177,00038
02117,100,1,18,2024/05/01,00177,00038
02118,40,5,18,2024/06/01,00177,00038
02119,70,0,11,2024/07/01,00177,00038
02120,80,0,1,2024/08/01,00177,00038
02121,70,2,46,2024/09/01,00177,00038
02122,40,1,49,2024/10/01,00177,00038
02123,30,8,36,2024/11/01,00177,00038
02124,100,4,30,2024/12/01,00177,00038
02125,80,8,8,2024/01/01,00178,00008
02126,100,0,-9,2024/02/01,00178,00008
02127,70,1,34,2024/03/01,00178,00008
02128,50,0,27,2024/04/01,00178,00008
02129,80,2,23,2024/05/01,00178,00008
02130,60,8,26,2024/06/01,00178,00008
02131,100,4,15,2024/07/01,00178,00008
02132,40,0,-4,2024/08/01,00178,00008
02133,100,9,55,2024/09/01,00178,00008
02134,60,0,47,2024/10/01,00178,00008
02135,50,0,47,2024/11/01,00178,00008
02136,50,0,47,2024/12/01,00178,00008
02137,80,0,0,2024/01/01,00179,00091
02138,60,6,6,2024/02/01,00179,00091
02139,60,8,47,2024/03/01,00179,00091
02140,90,0,55,2024/04/01,00179,00091
02141,70,0,55,2024/05/01,00179,00091
02142,40,4,59,2024/06/01,00179,00091
02143,30,3,54,2024/07/01,00179,00091
02144,30,0,34,2024/08/01,00179,00091
02145,60,0,84,2024/09/01,00179,00091
02146,80,4,88,2024/10/01,00179,00091
02147,60,3,74,2024/11/01,00179,00091
02148,30,0,77,2024/12/01,00179,00091
02149,60,3,3,2024/01/01,00180,00065
02150,50,0,-11,2024/02/01,00180,00065
02151,70,2,32,2024/03/01,00180,00065
02152,90,3,32,2024/04/01,00180,00065
02153,100,1,28,2024/05/01,00180,00065
02154,70,0,23,2024/06/01,00180,00065
02155,30,4,11,2024/07/01,00180,00065
02156,60,5,7,2024/08/01,00180,00065
02157,90,6,54,2024/09/01,00180,00065
02158,80,4,64,2024/10/01,00180,00065
02159,50,0,51,2024/11/01,00180,00065
02160,60,0,51,2024/12/01,00180,00065
02161,40,0,0,2024/01/01,00181,00074
02162,100,0,0,2024/02/01,00181,00074
02163,70,4,26,2024/03/01,00181,00074
02164,50,0,23,2024/04/01,00181,00074
02165,70,0,23,2024/05/01,00181,00074
02166,60,0,18,2024/06/01,00181,00074
02167,100,8,26,2024/07/01,00181,00074
02168,90,2,25,2024/08/01,00181,00074
02169,90,0,69,2024/09/01,00181,00074
02170,50,1,56,2024/10/01,00181,00074
02171,90,9,41,2024/11/01,00181,00074
02172,30,3,44,2024/12/01,00181,00074
02173,30,0,0,2024/01/01,00182,00097
02174,50,3,-3,2024/02/01,00182,00097
02175,70,0,43,2024/03/01,00182,00097
02176,30,0,41,2024/04/01,00182,00097
02177,80,0,41,2024/05/01,00182,00097
02178,40,4,45,2024/06/01,00182,00097
02179,100,13,51,2024/07/01,00182,00097
02180,40,0,40,2024/08/01,00182,00097
02181,70,0,90,2024/09/01,00182,00097
02182,90,0,90,2024/10/01,00182,00097
02183,90,5,95,2024/11/01,00182,00097
02184,100,20,100,2024/12/01,00182,00097
02185,90,1,1,2024/01/01,00183,00068
02186,80,0,-5,2024/02/01,00183,00068
02187,40,0,45,2024/03/01,00183,00068
02188,40,3,38,2024/04/01,00183,00068
02189,30,5,46,2024/05/01,00183,00068
02190,40,3,34,2024/06/01,00183,00068
02191,70,0,30,2024/07/01,00183,00068
02192,80,0,30,2024/08/01,00183,00068
02193,70,4,84,2024/09/01,00183,00068
02194,50,4,71,2024/10/01,00183,00068
02195,30,0,62,2024/11/01,00183,00068
02196,40,0,62,2024/12/01,00183,00068
02197,90,2,2,2024/01/01,00184,00002
02198,80,13,8,2024/02/01,00184,00002
02199,50,0,53,2024/03/01,00184,00002
02200,80,0,53,2024/04/01,00184,00002
02201,70,0,53,2024/05/01,00184,00002
02202,50,0,43,2024/06/01,00184,00002
02203,80,0,43,2024/07/01,00184,00002
02204,30,5,48,2024/08/01,00184,00002
02205,50,0,92,2024/09/01,00184,00002
02206,100,4,84,2024/10/01,00184,00002
02207,40,0,76,2024/11/01,00184,00002
02208,70,5,75,2024/12/01,00184,00002
02209,90,19,19,2024/01/01,00185,00012
02210,40,0,16,2024/02/01,00185,00012
02211,100,0,66,2024/03/01,00185,00012
02212,60,4,70,2024/04/01,00185,00012
02213,40,1,50,2024/05/01,00185,00012
02214,50,0,44,2024/06/01,00185,00012
02215,60,0,44,2024/07/01,00185,00012
02216,80,0,44,2024/08/01,00185,00012
02217,40,3,90,2024/09/01,00185,00012
02218,100,0,87,2024/10/01,00185,00012
02219,90,0,87,2024/11/01,00185,00012
02220,50,3,83,2024/12/01,00185,00012
02221,50,4,4,2024/01/01,00186,00077
02222,80,0,0,2024/02/01,00186,00077
02223,90,0,250,2024/03/01,00186,00077
02224,50,0,250,2024/04/01,00186,00077
02225,40,1,248,2024/05/01,00186,00077
02226,40,1,250,2024/06/01,00186,00077
02227,50,1,248,2024/07/01,00186,00077
02228,90,9,254,2024/08/01,00186,00077
02229,100,0,500,2024/09/01,00186,00077
02230,50,1,486,2024/10/01,00186,00077
02231,60,1,484,2024/11/01,00186,00077
02232,70,5,479,2024/12/01,00186,00077
02233,30,1,1,2024/01/01,00187,00078
02234,40,1,-9,2024/02/01,00187,00078
02235,50,7,47,2024/03/01,00187,00078
02236,30,1,36,2024/04/01,00187,00078
02237,30,0,29,2024/05/01,00187,00078
02238,30,2,31,2024/06/01,00187,00078
02239,30,3,30,2024/07/01,00187,00078
02240,60,0,24,2024/08/01,00187,00078
02241,50,0,74,2024/09/01,00187,00078
02242,90,6,69,2024/10/01,00187,00078
02243,70,0,75,2024/11/01,00187,00078
02244,80,0,75,2024/12/01,00187,00078
02245,30,0,0,2024/01/01,00188,00058
02246,70,0,0,2024/02/01,00188,00058
02247,30,0,50,2024/03/01,00188,00058
02248,30,1,41,2024/04/01,00188,00058
02249,30,0,42,2024/05/01,00188,00058
02250,40,7,49,2024/06/01,00188,00058
02251,50,0,41,2024/07/01,00188,00058
02252,100,0,41,2024/08/01,00188,00058
02253,70,0,91,2024/09/01,00188,00058
02254,50,2,93,2024/10/01,00188,00058
02255,50,4,91,2024/11/01,00188,00058
02256,100,1,89,2024/12/01,00188,00058
02257,60,4,4,2024/01/01,00189,00006
02258,50,0,-2,2024/02/01,00189,00006
02259,80,0,44,2024/03/01,00189,00006
02260,80,1,42,2024/04/01,00189,00006
02261,60,5,48,2024/05/01,00189,00006
02262,40,2,31,2024/06/01,00189,00006
02263,100,6,34,2024/07/01,00189,00006
02264,50,0,28,2024/08/01,00189,00006
02265,60,1,79,2024/09/01,00189,00006
02266,50,0,69,2024/10/01,00189,00006
02267,100,0,69,2024/11/01,00189,00006
02268,50,2,71,2024/12/01,00189,00006
02269,80,0,0,2024/01/01,00190,00026
02270,80,0,0,2024/02/01,00190,00026
02271,80,0,143,2024/03/01,00190,00026
02272,90,0,143,2024/04/01,00190,00026
02273,30,6,149,2024/05/01,00190,00026
02274,80,4,137,2024/06/01,00190,00026
02275,70,8,142,2024/07/01,00190,00026
02276,60,5,144,2024/08/01,00190,00026
02277,70,8,284,2024/09/01,00190,00026
02278,100,0,263,2024/10/01,00190,00026
02279,30,7,262,2024/11/01,00190,00026
02280,100,2,251,2024/12/01,00190,00026
02281,70,12,12,2024/01/01,00191,00041
02282,70,8,8,2024/02/01,00191,00041
02283,80,3,45,2024/03/01,00191,00041
02284,40,0,21,2024/04/01,00191,00041
02285,90,0,21,2024/05/01,00191,00041
02286,100,2,23,2024/06/01,00191,00041
02287,30,15,26,2024/07/01,00191,00041
02288,80,0,4,2024/08/01,00191,00041
02289,90,0,48,2024/09/01,00191,00041
02290,100,0,41,2024/10/01,00191,00041
02291,50,0,41,2024/11/01,00191,00041
02292,100,5,44,2024/12/01,00191,00041
02293,40,0,0,2024/01/01,00192,00035
02294,70,0,0,2024/02/01,00192,00035
02295,40,0,50,2024/03/01,00192,00035
02296,100,0,50,2024/04/01,00192,00035
02297,80,1,43,2024/05/01,00192,00035
02298,30,0,44,2024/06/01,00192,00035
02299,50,6,50,2024/07/01,00192,00035
02300,70,2,30,2024/08/01,00192,00035
02301,40,0,82,2024/09/01,00192,00035
02302,30,8,90,2024/10/01,00192,00035
02303,100,1,87,2024/11/01,00192,00035
02304,90,3,81,2024/12/01,00192,00035
02305,80,0,0,2024/01/01,00193,00082
02306,60,7,7,2024/02/01,00193,00082
02307,100,1,39,2024/03/01,00193,00082
02308,50,1,36,2024/04/01,00193,00082
02309,70,1,33,2024/05/01,00193,00082
02310,80,8,40,2024/06/01,00193,00082
02311,60,0,35,2024/07/01,00193,00082
02312,80,3,38,2024/08/01,00193,00082
02313,50,0,78,2024/09/01,00193,00082
02314,70,0,78,2024/10/01,00193,00082
02315,30,0,78,2024/11/01,00193,00082
02316,80,22,100,2024/12/01,00193,00082
02317,80,7,7,2024/01/01,00194,00092
02318,40,0,3,2024/02/01,00194,00092
02319,80,0,53,2024/03/01,00194,00092
02320,60,0,53,2024/04/01,00194,00092
02321,80,0,53,2024/05/01,00194,00092
02322,90,0,53,2024/06/01,00194,00092
02323,60,8,61,2024/07/01,00194,00092
02324,70,0,55,2024/08/01,00194,00092
02325,100,2,101,2024/09/01,00194,00092
02326,30,6,100,2024/10/01,00194,00092
02327,90,0,97,2024/11/01,00194,00092
02328,60,6,103,2024/12/01,00194,00092
02329,100,0,0,2024/01/01,00195,00069
02330,100,2,2,2024/02/01,00195,00069
02331,90,0,40,2024/03/01,00195,00069
02332,70,2,42,2024/04/01,00195,00069
02333,30,6,30,2024/05/01,00195,00069
02334,40,6,29,2024/06/01,00195,00069
02335,60,0,21,2024/07/01,00195,00069
02336,90,2,12,2024/08/01,00195,00069
02337,100,0,64,2024/09/01,00195,00069
02338,70,0,64,2024/10/01,00195,00069
02339,80,10,69,2024/11/01,00195,00069
02340,30,0,59,2024/12/01,00195,00069
02341,50,1,1,2024/01/01,00196,00007
02342,50,0,-4,2024/02/01,00196,00007
02343,60,0,46,2024/03/01,00196,00007
02344,90,0,46,2024/04/01,00196,00007
02345,40,0,46,2024/05/01,00196,00007
02346,70,4,50,2024/06/01,00196,00007
02347,100,0,48,2024/07/01,00196,00007
02348,30,0,48,2024/08/01,00196,00007
02349,30,0,98,2024/09/01,00196,00007
02350,50,0,98,2024/10/01,00196,00007
02351,60,3,92,2024/11/01,00196,00007
02352,50,0,77,2024/12/01,00196,00007
02353,90,0,0,2024/01/01,00197,00019
02354,50,2,2,2024/02/01,00197,00019
02355,50,0,48,2024/03/01,00197,00019
02356,50,0,37,2024/04/01,00197,00019
02357,30,3,19,2024/05/01,00197,00019
02358,60,10,32,2024/06/01,00197,00019
02359,70,5,25,2024/07/01,00197,00019
02360,100,7,26,2024/08/01,00197,00019
02361,80,0,60,2024/09/01,00197,00019
02362,90,9,69,2024/10/01,00197,00019
02363,80,4,54,2024/11/01,00197,00019
02364,40,8,52,2024/12/01,00197,00019
02365,90,0,0,2024/01/01,00198,00028
02366,50,3,-5,2024/02/01,00198,00028
02367,70,1,149,2024/03/01,00198,00028
02368,30,0,139,2024/04/01,00198,00028
02369,60,0,139,2024/05/01,00198,00028
02370,40,9,148,2024/06/01,00198,00028
02371,30,4,140,2024/07/01,00198,00028
02372,70,6,143,2024/08/01,00198,00028
02373,70,18,299,2024/09/01,00198,00028
02374,70,0,287,2024/10/01,00198,00028
02375,60,0,279,2024/11/01,00198,00028
02376,30,0,279,2024/12/01,00198,00028
02377,50,0,0,2024/01/01,00199,00063
02378,40,2,2,2024/02/01,00199,00063
02379,30,4,33,2024/03/01,00199,00063
02380,30,0,18,2024/04/01,00199,00063
02381,80,0,13,2024/05/01,00199,00063
02382,30,0,13,2024/06/01,00199,00063
02383,60,0,2,2024/07/01,00199,00063
02384,100,6,8,2024/08/01,00199,00063
02385,80,0,39,2024/09/01,00199,00063
02386,50,11,35,2024/10/01,00199,00063
02387,30,0,18,2024/11/01,00199,00063
02388,100,1,13,2024/12/01,00199,00063
02389,40,1,1,2024/01/01,00200,00087
02390,50,1,-16,2024/02/01,00200,00087
02391,70,2,134,2024/03/01,00200,00087
02392,50,0,125,2024/04/01,00200,00087
02393,70,3,128,2024/05/01,00200,00087
02394,40,8,121,2024/06/01,00200,00087
02395,50,2,123,2024/07/01,00200,00087
02396,60,5,110,2024/08/01,00200,00087
02397,40,3,247,2024/09/01,00200,00087
02398,70,0,250,2024/10/01,00200,00087
02399,40,0,250,2024/11/01,00200,00087
02400,90,7,257,2024/12/01,00200,00087
02401,50,1,1,2024/01/01,00201,00021
02402,50,5,-1,2024/02/01,00201,00021
02403,100,0,133,2024/03/01,00201,00021
02404,30,0,133,2024/04/01,00201,00021
02405,60,0,133,2024/05/01,00201,00021
02406,70,2,135,2024/06/01,00201,00021
02407,100,6,135,2024/07/01,00201,00021
02408,100,7,137,2024/08/01,00201,00021
02409,30,0,284,2024/09/01,00201,00021
02410,70,0,284,2024/10/01,00201,00021
02411,50,7,278,2024/11/01,00201,00021
02412,100,7,281,2024/12/01,00201,00021
02413,60,1,1,2024/01/01,00202,00025
02414,100,0,-1,2024/02/01,00202,00025
02415,30,4,44,2024/03/01,00202,00025
02416,70,4,47,2024/04/01,00202,00025
02417,80,0,51,2024/05/01,00202,00025
02418,30,9,60,2024/06/01,00202,00025
02419,100,0,58,2024/07/01,00202,00025
02420,30,0,58,2024/08/01,00202,00025
02421,60,0,108,2024/09/01,00202,00025
02422,100,3,107,2024/10/01,00202,00025
02423,90,0,110,2024/11/01,00202,00025
02424,90,2,112,2024/12/01,00202,00025
02425,80,3,3,2024/01/01,00203,00083
02426,50,0,-4,2024/02/01,00203,00083
02427,60,4,150,2024/03/01,00203,00083
02428,60,2,140,2024/04/01,00203,00083
02429,40,4,140,2024/05/01,00203,00083
02430,90,0,137,2024/06/01,00203,00083
02431,40,0,137,2024/07/01,00203,00083
02432,100,0,137,2024/08/01,00203,00083
02433,40,0,287,2024/09/01,00203,00083
02434,60,6,274,2024/10/01,00203,00083
02435,30,2,282,2024/11/01,00203,00083
02436,100,2,279,2024/12/01,00203,00083
02437,30,8,8,2024/01/01,00204,00096
02438,50,0,-14,2024/02/01,00204,00096
02439,90,5,41,2024/03/01,00204,00096
02440,90,2,32,2024/04/01,00204,00096
02441,90,2,31,2024/05/01,00204,00096
02442,70,9,42,2024/06/01,00204,00096
02443,70,0,30,2024/07/01,00204,00096
02444,100,0,30,2024/08/01,00204,00096
02445,50,3,71,2024/09/01,00204,00096
02446,30,14,66,2024/10/01,00204,00096
02447,30,10,67,2024/11/01,00204,00096
02448,30,0,64,2024/12/01,00204,00096
02449,50,6,6,2024/01/01,00205,00030
02450,50,2,-1,2024/02/01,00205,00030
02451,30,3,41,2024/03/01,00205,00030
02452,100,0,32,2024/04/01,00205,00030
02453,70,3,30,2024/05/01,00205,00030
02454,50,0,23,2024/06/01,00205,00030
02455,30,7,30,2024/07/01,00205,00030
02456,90,8,36,2024/08/01,00205,00030
02457,60,3,77,2024/09/01,00205,00030
02458,60,1,76,2024/10/01,00205,00030
02459,30,1,75,2024/11/01,00205,00030
02460,90,1,60,2024/12/01,00205,00030
02461,30,0,0,2024/01/01,00206,00071
02462,70,7,7,2024/02/01,00206,00071
02463,90,0,141,2024/03/01,00206,00071
02464,90,0,141,2024/04/01,00206,00071
02465,30,6,135,2024/05/01,00206,00071
02466,30,0,131,2024/06/01,00206,00071
02467,60,0,131,2024/07/01,00206,00071
02468,90,9,136,2024/08/01,00206,00071
02469,40,0,284,2024/09/01,00206,00071
02470,90,7,291,2024/10/01,00206,00071
02471,70,4,273,2024/11/01,00206,00071
02472,70,6,283,2024/12/01,00206,00071
02473,30,6,6,2024/01/01,00207,00059
02474,30,3,-3,2024/02/01,00207,00059
02475,30,0,250,2024/03/01,00207,00059
02476,40,0,250,2024/04/01,00207,00059
02477,60,3,253,2024/05/01,00207,00059
02478,70,0,237,2024/06/01,00207,00059
02479,30,1,238,2024/07/01,00207,00059
02480,80,5,231,2024/08/01,00207,00059
02481,100,0,486,2024/09/01,00207,00059
02482,30,0,486,2024/10/01,00207,00059
02483,30,11,497,2024/11/01,00207,00059
02484,100,13,493,2024/12/01,00207,00059
02485,60,7,7,2024/01/01,00208,00075
02486,80,1,5,2024/02/01,00208,00075
02487,60,0,46,2024/03/01,00208,00075
02488,50,1,39,2024/04/01,00208,00075
02489,60,0,38,2024/05/01,00208,00075
02490,40,0,32,2024/06/01,00208,00075
02491,40,0,32,2024/07/01,00208,00075
02492,30,6,18,2024/08/01,00208,00075
02493,60,0,74,2024/09/01,00208,00075
02494,40,3,77,2024/10/01,00208,00075
02495,40,0,76,2024/11/01,00208,00075
02496,80,3,66,2024/12/01,00208,00075
02497,50,1,1,2024/01/01,00209,00084
02498,40,0,-1,2024/02/01,00209,00084
02499,70,0,41,2024/03/01,00209,00084
02500,60,0,41,2024/04/01,00209,00084
02501,70,1,42,2024/05/01,00209,00084
02502,40,0,38,2024/06/01,00209,00084
02503,30,5,36,2024/07/01,00209,00084
02504,80,5,46,2024/08/01,00209,00084
02505,100,0,89,2024/09/01,00209,00084
02506,50,3,74,2024/10/01,00209,00084
02507,30,1,78,2024/11/01,00209,00084
02508,70,0,73,2024/12/01,00209,00084
02509,50,0,0,2024/01/01,00210,00089
02510,100,3,3,2024/02/01,00210,00089
02511,70,1,48,2024/03/01,00210,00089
02512,90,5,37,2024/04/01,00210,00089
02513,60,0,30,2024/05/01,00210,00089
02514,30,11,34,2024/06/01,00210,00089
02515,60,0,22,2024/07/01,00210,00089
02516,50,3,18,2024/08/01,00210,00089
02517,70,0,66,2024/09/01,00210,00089
02518,60,4,70,2024/10/01,00210,00089
02519,50,0,62,2024/11/01,00210,00089
02520,80,0,62,2024/12/01,00210,00089
02521,100,0,0,2024/01/01,00211,00067
02522,50,0,-6,2024/02/01,00211,00067
02523,30,0,44,2024/03/01,00211,00067
02524,50,0,44,2024/04/01,00211,00067
02525,50,0,44,2024/05/01,00211,00067
02526,60,6,44,2024/06/01,00211,00067
02527,50,3,46,2024/07/01,00211,00067
02528,70,7,44,2024/08/01,00211,00067
02529,60,8,99,2024/09/01,00211,00067
02530,100,0,88,2024/10/01,00211,00067
02531,100,0,88,2024/11/01,00211,00067
02532,30,0,77,2024/12/01,00211,00067
02533,70,0,0,2024/01/01,00212,00081
