UniqueProductID,CustomerID,ReturnProductID,SupplierID,ReturnDate,ReturnQuantity,TotalReturn
01817,00938,00232,00043,2024/08/06,1,80
01818,00989,00100,00063,2024/02/09,2,200
01819,00714,00245,00005,2024/06/15,1,40
01820,00222,00016,00032,2024/08/02,2,200
01821,00003,00007,00097,2024/06/10,1,90
01822,00168,00265,00070,2024/08/09,1,40
01823,00701,00118,00026,2024/04/24,3,270
01824,00788,00073,00007,2024/04/22,2,80
01825,00013,00078,00011,2024/09/08,1,30
01826,00956,00168,00012,2024/12/14,1,30
01827,00908,00290,00025,2024/04/22,3,240
01828,00366,00193,00082,2024/02/13,9,540
01829,00833,00161,00060,2024/03/29,9,360
01830,00297,00287,00063,2024/08/24,8,400
01831,00289,00161,00060,2024/02/03,5,400
01832,00143,00028,00056,2024/11/09,7,490
01833,00968,00022,00073,2024/10/08,5,200
01834,00908,00168,00012,2024/11/07,8,320
01835,00431,00025,00037,2024/10/08,8,480
01836,00904,00008,00068,2024/10/01,7,420
01837,00896,00276,00080,2024/08/10,10,500
01838,00708,00149,00024,2024/06/19,1,90
01839,00476,00050,00009,2024/01/03,9,900
01840,00159,00260,00066,2024/02/09,5,150
01841,00976,00015,00050,2024/12/19,5,200
01842,00598,00114,00077,2024/10/10,10,600
01843,00102,00076,00063,2024/12/18,5,500
01844,00202,00174,00041,2024/08/07,4,120
01845,00431,00019,00095,2024/11/08,3,240
01846,00445,00036,00098,2024/09/19,3,120
01847,00900,00177,00038,2024/11/15,9,270
01848,00848,00242,00098,2024/09/04,10,800
01849,00400,00020,00023,2024/08/31,9,720
01850,00601,00039,00005,2024/03/18,2,60
01851,00107,00048,00056,2024/02/26,7,700
01852,00897,00227,00075,2024/04/28,7,350
01853,00662,00283,00069,2024/06/06,6,540
01854,00268,00053,00066,2024/12/25,3,210
01855,00013,00240,00051,2024/08/20,10,400
01856,00575,00175,00037,2024/05/23,9,630
01857,00219,00010,00012,2024/09/25,4,280
01858,00184,00297,00013,2024/01/23,2,80
01859,00515,00043,00033,2024/06/24,4,240
01860,00962,00238,00024,2024/11/07,2,140
01861,00260,00002,00038,2024/03/28,5,450
01862,00965,00253,00043,2024/12/28,5,300
01863,00865,00286,00028,2024/01/16,6,600
01864,00537,00300,00018,2024/04/14,1,30
01865,00750,00272,00017,2024/12/01,9,630
01866,00744,00068,00029,2024/12/31,2,180
01867,00054,00212,00081,2024/10/30,9,810
01868,00151,00229,00014,2024/03/05,4,320
01869,00426,00175,00037,2024/01/26,3,270
01870,00226,00239,00066,2024/02/01,7,630
01871,00489,00109,00064,2024/11/12,5,450
01872,00673,00273,00016,2024/11/11,4,280
01873,00940,00097,00007,2024/01/22,1,40
01874,00319,00120,00053,2024/11/17,6,360
01875,00642,00116,00058,2024/12/05,1,30
01876,00682,00296,00075,2024/05/21,4,320
01877,00688,00216,00048,2024/12/10,9,720
01878,00293,00274,00086,2024/12/19,5,200
01879,00029,00281,00081,2024/07/18,3,240
01880,00544,00066,00016,2024/08/16,2,120
01881,00582,00045,00017,2024/07/13,6,420
01882,00864,00132,00077,2024/05/01,5,200
01883,00907,00148,00001,2024/05/10,6,300
01884,00610,00187,00078,2024/03/10,1,40
01885,00413,00207,00059,2024/11/19,9,360
01886,00014,00132,00077,2024/09/07,4,400
01887,00977,00019,00095,2024/09/09,10,700
01888,00840,00003,00008,2024/11/19,10,800
01889,00219,00005,00065,2024/09/16,9,810
01890,00774,00123,00038,2024/09/02,9,900
01891,00510,00281,00081,2024/06/01,6,600
01892,00019,00029,00099,2024/04/21,3,90
01893,00076,00178,00008,2024/06/05,6,600
01894,00894,00096,00069,2024/09/22,4,120
01895,00412,00163,00065,2024/09/07,7,280
01896,00570,00177,00038,2024/07/08,2,140
01897,00952,00118,00026,2024/01/10,10,800
01898,00036,00044,00046,2024/05/23,6,360
01899,00118,00255,00056,2024/01/08,1,30
01900,00749,00097,00007,2024/11/27,7,700
01901,00788,00075,00028,2024/08/08,10,600
01902,00247,00234,00056,2024/10/28,10,1000
01903,00980,00162,00015,2024/11/28,1,70
01904,00857,00237,00001,2024/03/16,5,500
01905,00296,00057,00031,2024/06/15,2,100
01906,00340,00135,00006,2024/08/18,10,800
01907,00852,00226,00059,2024/12/27,2,100
01908,00107,00137,00041,2024/06/18,2,100
01909,00113,00294,00071,2024/03/13,2,180
01910,00708,00029,00099,2024/06/30,2,160
01911,00243,00045,00017,2024/10/06,10,800
01912,00068,00060,00100,2024/10/01,10,900
01913,00654,00296,00075,2024/10/26,4,360
01914,00847,00133,00078,2024/03/18,4,120
01915,00506,00219,00034,2024/12/18,8,400
01916,00120,00245,00005,2024/01/15,7,700
01917,00736,00147,00009,2024/12/07,7,420
01918,00089,00254,00062,2024/10/31,8,560
01919,00163,00001,00010,2024/10/21,7,700
01920,00453,00273,00016,2024/01/21,6,480
01921,00523,00176,00010,2024/11/06,6,180
01922,00232,00227,00075,2024/01/15,5,150
01923,00218,00153,00098,2024/02/23,4,120
01924,00840,00143,00043,2024/08/12,8,480
01925,00031,00172,00006,2024/05/26,3,120
01926,00746,00180,00065,2024/03/01,4,200
01927,00048,00031,00001,2024/02/07,5,400
01928,00198,00125,00091,2024/06/13,1,40
01929,00638,00067,00086,2024/09/12,2,60
01930,00826,00262,00072,2024/09/21,6,240
01931,00469,00207,00059,2024/01/09,6,600
01932,00114,00233,00062,2024/12/05,5,450
01933,00680,00019,00095,2024/11/21,7,350
01934,00489,00170,00078,2024/09/18,2,160
01935,00710,00295,00059,2024/11/03,10,1000
01936,00174,00055,00072,2024/04/24,4,400
01937,00935,00126,00065,2024/04/26,9,540
01938,00945,00228,00013,2024/12/01,9,810
01939,00039,00191,00041,2024/03/17,5,300
01940,00238,00192,00035,2024/07/30,10,300
01941,00676,00077,00087,2024/03/01,9,450
01942,00813,00120,00053,2024/04/07,7,420
01943,00602,00130,00002,2024/05/11,10,500
01944,00966,00179,00091,2024/02/10,7,280
01945,00350,00214,00011,2024/06/16,7,210
01946,00285,00189,00006,2024/12/22,8,400
01947,00850,00286,00028,2024/01/30,8,800
01948,00078,00011,00077,2024/09/18,7,490
01949,00826,00122,00010,2024/05/22,6,180
01950,00356,00197,00019,2024/07/31,8,640
01951,00185,00186,00077,2024/06/15,2,100
01952,00362,00161,00060,2024/03/19,8,720
01953,00102,00294,00071,2024/12/06,9,270
01954,00673,00284,00007,2024/11/22,6,540
01955,00075,00049,00099,2024/05/01,9,900
01956,00764,00221,00088,2024/07/13,9,630
01957,00989,00166,00068,2024/09/07,9,270
01958,00151,00064,00046,2024/10/27,2,140
01959,00579,00212,00081,2024/07/31,7,280
01960,00223,00279,00004,2024/04/08,1,50
01961,00050,00262,00072,2024/08/14,3,150
01962,00241,00238,00024,2024/09/29,5,400
01963,00829,00179,00091,2024/11/04,6,600
01964,00848,00073,00007,2024/03/13,2,180
01965,00235,00045,00017,2024/02/18,8,560
01966,00297,00002,00038,2024/11/23,6,600
01967,00982,00240,00051,2024/03/26,7,630
01968,00040,00200,00087,2024/08/31,8,480
01969,00225,00171,00058,2024/09/25,8,640
01970,00517,00199,00063,2024/02/18,6,360
01971,00239,00081,00055,2024/01/17,9,720
01972,00863,00061,00080,2024/05/02,9,630
01973,00031,00245,00005,2024/05/15,4,240
01974,00106,00264,00031,2024/04/02,7,490
01975,00401,00116,00058,2024/11/17,6,180
01976,00591,00218,00045,2024/01/16,9,450
01977,00698,00282,00092,2024/05/30,10,800
01978,00616,00046,00043,2024/05/05,9,720
01979,00085,00068,00029,2024/04/30,4,160
01980,00730,00199,00063,2024/12/01,1,90
01981,00102,00189,00006,2024/04/08,2,200
01982,00019,00053,00066,2024/10/20,1,40
01983,00228,00065,00017,2024/01/24,7,700
01984,00527,00082,00045,2024/04/11,6,180
01985,00455,00166,00068,2024/05/23,7,420
01986,00287,00215,00090,2024/11/24,9,900
01987,00021,00166,00068,2024/10/07,7,420
01988,00533,00145,00056,2024/09/12,2,60
01989,00982,00193,00082,2024/03/25,3,120
01990,00141,00087,00039,2024/04/19,10,700
01991,00271,00259,00024,2024/11/13,10,400
01992,00401,00240,00051,2024/01/05,3,300
01993,00296,00286,00028,2024/05/30,8,320
01994,00575,00183,00068,2024/03/27,5,500
01995,00681,00015,00050,2024/08/22,4,240
01996,00661,00133,00078,2024/08/31,10,800
01997,00493,00232,00043,2024/01/17,9,810
01998,00980,00185,00012,2024/05/26,3,90
01999,00956,00199,00063,2024/09/27,4,240
02000,00971,00078,00011,2024/01/29,8,560
02001,00724,00190,00026,2024/09/11,10,1000
02002,00967,00019,00095,2024/11/08,5,500
02003,00456,00208,00075,2024/08/05,6,420
02004,00221,00200,00087,2024/12/07,8,640
02005,00950,00082,00045,2024/01/29,7,350
02006,00789,00210,00089,2024/04/18,9,360
02007,00921,00122,00010,2024/08/02,8,560
02008,00766,00191,00041,2024/01/06,4,160
02009,00396,00280,00067,2024/12/27,6,180
02010,00121,00203,00083,2024/04/28,3,210
02011,00342,00238,00024,2024/05/08,8,720
02012,00722,00098,00019,2024/01/10,4,120
02013,00370,00059,00005,2024/09/26,10,800
02014,00894,00223,00039,2024/08/22,1,40
02015,00894,00176,00010,2024/09/12,3,210
02016,00934,00002,00038,2024/07/20,3,270
02017,00428,00140,00061,2024/04/08,9,360
02018,00224,00006,00074,2024/11/11,6,420
02019,00212,00181,00074,2024/12/31,9,540
02020,00467,00027,00062,2024/09/16,10,800
02021,00453,00204,00096,2024/01/01,1,90
02022,00584,00249,00033,2024/02/10,5,150
02023,00393,00221,00088,2024/06/14,5,250
02024,00321,00175,00037,2024/10/17,7,560
02025,00280,00291,00083,2024/08/20,3,90
02026,00700,00239,00066,2024/10/16,3,150
02027,00951,00300,00018,2024/03/01,6,480
02028,00544,00299,00047,2024/09/23,1,30
02029,00339,00114,00077,2024/06/04,4,200
02030,00551,00208,00075,2024/04/20,1,70
02031,00070,00173,00026,2024/06/20,1,50
02032,00112,00092,00089,2024/01/16,7,700
02033,00416,00186,00077,2024/01/22,1,90
02034,00348,00177,00038,2024/04/13,8,560
02035,00017,00099,00028,2024/05/06,2,80
02036,00896,00081,00055,2024/03/18,3,180
02037,00222,00177,00038,2024/11/03,4,200
02038,00024,00093,00067,2024/02/01,6,600
02039,00564,00134,00058,2024/09/08,1,50
02040,00477,00178,00008,2024/07/24,5,200
02041,00315,00260,00066,2024/11/26,6,240
02042,00384,00082,00045,2024/01/16,4,400
02043,00332,00178,00008,2024/08/06,9,720
02044,00697,00108,00050,2024/03/11,2,60
02045,00644,00071,00022,2024/08/03,1,50
02046,00494,00289,00021,2024/03/20,5,200
02047,00945,00057,00031,2024/02/19,1,70
02048,00492,00070,00044,2024/01/05,4,240
02049,00461,00162,00015,2024/12/13,5,350
02050,00162,00181,00074,2024/06/03,2,180
02051,00393,00053,00066,2024/06/29,1,80
02052,00061,00249,00033,2024/03/10,4,320
02053,00742,00184,00002,2024/09/25,9,540
02054,00616,00194,00092,2024/09/04,2,80
02055,00917,00081,00055,2024/12/15,5,250
02056,00958,00087,00039,2024/10/24,7,630
02057,00299,00178,00008,2024/06/22,9,540
02058,00241,00154,00031,2024/08/22,1,90
02059,00869,00081,00055,2024/09/19,10,400
02060,00989,00092,00089,2024/09/14,4,360
02061,00833,00233,00062,2024/10/11,6,540
02062,00346,00108,00050,2024/09/05,8,320
02063,00168,00161,00060,2024/06/19,8,800
02064,00243,00157,00033,2024/07/17,9,810
02065,00915,00026,00043,2024/11/11,6,180
02066,00102,00268,00080,2024/08/29,5,200
02067,00391,00025,00037,2024/06/24,6,300
02068,00372,00087,00039,2024/06/28,9,720
02069,00041,00016,00032,2024/08/16,3,150
02070,00251,00199,00063,2024/11/08,5,500
02071,00962,00242,00098,2024/07/19,1,60
02072,00579,00084,00049,2024/12/06,9,270
02073,00421,00025,00037,2024/01/10,3,300
02074,00032,00048,00056,2024/07/02,2,60
02075,00629,00229,00014,2024/04/26,10,600
02076,00420,00295,00059,2024/01/09,9,900
02077,00281,00171,00058,2024/05/01,3,300
02078,00285,00143,00043,2024/08/31,6,540
02079,00046,00289,00021,2024/02/07,10,600
02080,00923,00289,00021,2024/12/17,1,50
02081,00830,00047,00062,2024/10/17,3,150
02082,00563,00008,00068,2024/11/18,7,700
02083,00380,00229,00014,2024/02/08,6,300
02084,00791,00101,00087,2024/04/13,4,280
02085,00461,00261,00051,2024/01/28,2,100
02086,00545,00139,00003,2024/01/07,3,240
02087,00030,00132,00077,2024/03/02,9,720
02088,00605,00286,00028,2024/06/26,9,810
02089,00927,00015,00050,2024/12/20,3,150
02090,00479,00159,00050,2024/04/17,3,270
02091,00652,00250,00046,2024/08/20,8,400
02092,00599,00102,00021,2024/03/05,9,630
02093,00327,00131,00012,2024/09/21,8,400
02094,00265,00129,00068,2024/10/30,7,630
02095,00073,00034,00051,2024/12/03,6,180
02096,00632,00197,00019,2024/05/01,8,560
02097,00366,00163,00065,2024/03/10,8,400
02098,00904,00210,00089,2024/06/23,8,320
02099,00034,00181,00074,2024/10/27,6,480
02100,00240,00188,00058,2024/06/15,10,900
02101,00152,00131,00012,2024/07/05,9,540
02102,00206,00258,00001,2024/05/31,9,720
02103,00306,00129,00068,2024/08/18,2,200
02104,00623,00114,00077,2024/01/24,6,240
02105,00302,00080,00048,2024/09/15,9,360
02106,00084,00227,00075,2024/01/04,5,300
02107,00354,00136,00026,2024/11/27,9,810
02108,00182,00032,00024,2024/08/05,7,350
02109,00671,00234,00056,2024/02/14,10,1000
02110,00831,00299,00047,2024/04/12,1,90
02111,00402,00276,00080,2024/07/15,4,240
02112,00644,00286,00028,2024/08/08,8,640
02113,00688,00278,00022,2024/12/11,6,420
02114,00140,00051,00001,2024/08/18,3,90
02115,00429,00198,00028,2024/08/20,10,1000
02116,00633,00127,00074,2024/10/27,6,480
02117,00028,00052,00024,2024/09/25,6,420
02118,00862,00134,00058,2024/04/12,1,70
02119,00552,00255,00056,2024/08/21,3,180
02120,00699,00294,00071,2024/12/09,10,500
02121,00761,00248,00042,2024/02/27,4,280
02122,00872,00077,00087,2024/07/25,10,1000
02123,00410,00269,00042,2024/03/16,1,90
02124,00337,00200,00087,2024/08/03,2,100
02125,00654,00299,00047,2024/05/11,6,420
02126,00936,00173,00026,2024/01/03,9,900
02127,00079,00167,00002,2024/09/08,5,400
02128,00317,00251,00017,2024/09/22,3,300
02129,00843,00126,00065,2024/07/21,10,900
02130,00133,00174,00041,2024/09/13,5,450
02131,00824,00298,00014,2024/09/30,8,640
02132,00950,00088,00027,2024/10/05,5,200
02133,00217,00208,00075,2024/12/03,2,160
02134,00665,00123,00038,2024/12/19,5,300
02135,00237,00067,00086,2024/08/13,7,700
02136,00001,00154,00031,2024/06/10,10,700
02137,00162,00058,00070,2024/04/26,2,200
02138,00431,00075,00028,2024/07/26,3,120
02139,00794,00175,00037,2024/08/06,10,700
02140,00744,00262,00072,2024/10/26,8,240
02141,00517,00035,00072,2024/06/25,9,810
02142,00933,00127,00074,2024/12/14,7,420
02143,00947,00245,00005,2024/04/27,10,1000
02144,00624,00159,00050,2024/04/29,10,500
02145,00706,00254,00062,2024/08/08,8,560
02146,00216,00151,00051,2024/08/30,2,60
02147,00950,00230,00047,2024/02/07,5,150
02148,00480,00103,00025,2024/05/21,5,150
02149,00813,00190,00026,2024/09/07,7,490
02150,00688,00060,00100,2024/04/19,1,60
02151,00618,00059,00005,2024/02/24,9,540
02152,00899,00071,00022,2024/07/03,2,60
02153,00702,00227,00075,2024/12/05,9,450
02154,00958,00142,00037,2024/01/10,9,270
02155,00541,00186,00077,2024/05/01,1,70
02156,00750,00232,00043,2024/01/14,2,160
02157,00786,00002,00038,2024/10/27,3,300
02158,00096,00155,00070,2024/09/09,9,360
02159,00494,00159,00050,2024/05/11,10,700
02160,00945,00236,00009,2024/09/13,10,800
02161,00440,00250,00046,2024/08/18,9,900
02162,00078,00140,00061,2024/03/23,3,300
02163,00370,00069,00080,2024/01/19,3,180
02164,00713,00151,00051,2024/05/24,3,90
02165,00952,00207,00059,2024/07/05,2,60
02166,00520,00115,00094,2024/08/12,6,540
02167,00193,00202,00025,2024/04/11,4,120
02168,00780,00222,00052,2024/11/13,8,720
02169,00313,00292,00096,2024/02/21,9,360
02170,00563,00172,00006,2024/09/01,1,100
02171,00791,00134,00058,2024/09/19,9,360
02172,00854,00218,00045,2024/02/13,1,40
02173,00341,00152,00072,2024/03/26,2,160
02174,00471,00109,00064,2024/08/02,5,450
02175,00199,00040,00100,2024/06/20,8,640
02176,00130,00208,00075,2024/03/22,7,210
02177,00805,00266,00005,2024/10/28,1,30
02178,00792,00282,00092,2024/11/20,9,810
02179,00562,00027,00062,2024/02/18,3,180
02180,00156,00238,00024,2024/04/03,5,150
02181,00605,00190,00026,2024/09/18,3,150
02182,00656,00139,00003,2024/10/13,5,150
02183,00874,00160,00064,2024/06/26,8,800
02184,00475,00102,00021,2024/11/29,2,80
02185,00355,00106,00008,2024/08/02,2,140
02186,00323,00106,00008,2024/03/23,6,360
02187,00690,00204,00096,2024/11/23,2,100
02188,00150,00015,00050,2024/06/11,4,280
02189,00529,00258,00001,2024/01/21,10,1000
02190,00926,00019,00095,2024/10/10,4,240
02191,00966,00261,00051,2024/08/26,8,320
02192,00404,00261,00051,2024/06/10,7,280
02193,00866,00114,00077,2024/09/18,10,300
02194,00160,00282,00092,2024/11/05,8,480
02195,00431,00280,00067,2024/10/20,2,200
02196,00902,00195,00069,2024/11/21,4,360
02197,00599,00295,00059,2024/07/05,5,150
02198,00613,00037,00031,2024/05/14,10,800
02199,00530,00142,00037,2024/12/21,3,300
02200,00249,00026,00043,2024/10/15,2,200
02201,00213,00079,00090,2024/01/20,9,630
02202,00381,00228,00013,2024/12/16,9,900
02203,00383,00035,00072,2024/07/29,8,480
02204,00381,00117,00006,2024/01/07,8,240
02205,00164,00242,00098,2024/05/21,10,600
02206,00931,00092,00089,2024/02/05,9,450
02207,00078,00071,00022,2024/01/07,9,810
02208,00921,00198,00028,2024/06/21,8,240
02209,00825,00093,00067,2024/07/01,6,420
02210,00962,00174,00041,2024/12/11,5,300
02211,00256,00272,00017,2024/07/25,4,280
02212,00050,00242,00098,2024/03/23,7,420
02213,00282,00279,00004,2024/12/21,8,480
02214,00979,00025,00037,2024/06/22,10,1000
02215,00895,00234,00056,2024/03/04,8,240
02216,00214,00039,00005,2024/06/27,2,60
02217,00713,00150,00066,2024/06/22,2,120
02218,00134,00293,00030,2024/01/09,8,400
02219,00424,00259,00024,2024/02/20,2,200
02220,00003,00295,00059,2024/01/16,4,400
02221,00631,00008,00068,2024/03/12,10,500
02222,00489,00201,00021,2024/12/03,9,810
02223,00383,00172,00006,2024/07/16,8,800
02224,00242,00210,00089,2024/03/22,1,90
02225,00903,00259,00024,2024/03/13,6,180
02226,00093,00177,00038,2024/08/31,5,300
02227,00164,00018,00093,2024/06/14,2,80
02228,00430,00102,00021,2024/12/22,9,630
02229,00455,00069,00080,2024/07/26,1,60
02230,00302,00168,00012,2024/12/07,1,40
02231,00280,00266,00005,2024/07/24,10,400
02232,00456,00051,00001,2024/09/04,9,450
02233,00976,00197,00019,2024/02/18,2,100
02234,00562,00272,00017,2024/12/05,7,280
02235,00403,00067,00086,2024/12/05,10,700
02236,00287,00069,00080,2024/05/28,2,140
02237,00535,00114,00077,2024/04/02,10,500
02238,00171,00138,00053,2024/03/24,8,800
02239,00066,00257,00009,2024/01/11,9,270
02240,00459,00286,00028,2024/11/22,5,300
02241,00536,00023,00061,2024/06/08,7,280
02242,00387,00230,00047,2024/01/31,4,240
02243,00012,00046,00043,2024/01/17,5,450
02244,00088,00237,00001,2024/04/30,3,180
02245,00173,00164,00074,2024/10/29,10,1000
02246,00754,00150,00066,2024/11/22,2,100
02247,00578,00167,00002,2024/01/20,2,200
02248,00287,00274,00086,2024/12/30,7,210
02249,00854,00210,00089,2024/03/16,1,40
02250,00359,00177,00038,2024/10/02,1,80
02251,00685,00268,00080,2024/01/21,1,30
02252,00119,00219,00034,2024/05/30,2,60
02253,00666,00087,00039,2024/08/13,6,180
02254,00870,00284,00007,2024/01/11,7,630
02255,00280,00027,00062,2024/05/27,3,180
02256,00634,00231,00018,2024/02/05,7,420
02257,00639,00190,00026,2024/12/05,9,450
02258,00278,00202,00025,2024/01/20,2,160
02259,00726,00087,00039,2024/05/14,10,600
02260,00989,00004,00091,2024/11/01,7,630
02261,00316,00067,00086,2024/07/19,3,240
02262,00619,00001,00010,2024/09/14,2,140
02263,00707,00137,00041,2024/04/16,8,800
02264,00703,00079,00090,2024/03/09,4,160
02265,00054,00106,00008,2024/05/18,2,100
02266,00032,00126,00065,2024/11/11,10,900
02267,00752,00222,00052,2024/12/10,1,70
02268,00137,00284,00007,2024/09/26,10,1000
02269,00987,00114,00077,2024/08/27,9,900
02270,00775,00247,00080,2024/10/13,2,180
02271,00577,00203,00083,2024/10/13,4,360
02272,00830,00192,00035,2024/04/29,1,70
02273,00178,00090,00040,2024/02/05,5,500
02274,00850,00180,00065,2024/06/29,6,180
02275,00564,00132,00077,2024/02/28,8,320
02276,00548,00264,00031,2024/08/19,8,560
02277,00199,00297,00013,2024/06/12,1,40
02278,00742,00130,00002,2024/05/22,8,480
02279,00137,00105,00038,2024/10/02,6,360
02280,00108,00062,00042,2024/04/04,2,100
02281,00956,00232,00043,2024/01/23,3,150
02282,00124,00045,00017,2024/09/24,9,900
02283,00063,00124,00008,2024/05/11,2,180
02284,00975,00026,00043,2024/03/07,7,700
02285,00293,00044,00046,2024/11/04,2,80
02286,00904,00116,00058,2024/08/08,5,200
02287,00350,00262,00072,2024/05/24,3,270
02288,00428,00223,00039,2024/06/29,9,540
02289,00752,00022,00073,2024/04/29,7,490
02290,00346,00247,00080,2024/06/15,8,560
02291,00576,00213,00092,2024/05/19,2,100
02292,00214,00082,00045,2024/04/15,8,800
02293,00706,00250,00046,2024/02/05,9,720
02294,00870,00176,00010,2024/04/27,10,600
02295,00156,00136,00026,2024/09/17,2,120
02296,00897,00063,00033,2024/02/18,2,60
02297,00766,00136,00026,2024/03/22,4,160
02298,00036,00003,00008,2024/08/21,5,500
02299,00745,00181,00074,2024/02/27,8,320
02300,00036,00266,00005,2024/01/12,1,50
02301,00002,00094,00081,2024/01/20,1,70
02302,00940,00144,00062,2024/12/24,2,60
02303,00026,00295,00059,2024/12/23,7,420
02304,00100,00286,00028,2024/11/08,9,450
02305,00082,00121,00003,2024/10/02,10,300
02306,00904,00032,00024,2024/06/01,10,500
02307,00815,00100,00063,2024/07/14,3,150
02308,00641,00207,00059,2024/08/08,5,400
02309,00298,00281,00081,2024/09/05,10,500
02310,00241,00060,00100,2024/04/26,1,30
02311,00289,00023,00061,2024/08/20,9,900
02312,00550,00272,00017,2024/03/04,1,70
02313,00817,00043,00033,2024/03/13,1,60
02314,00837,00297,00013,2024/09/07,2,120
02315,00694,00258,00001,2024/11/13,6,420
02316,00846,00030,00009,2024/08/21,2,120
02317,00831,00008,00068,2024/05/27,4,280
02318,00210,00075,00028,2024/12/05,7,630
02319,00873,00232,00043,2024/05/28,3,210
02320,00368,00108,00050,2024/10/26,3,90
02321,00183,00027,00062,2024/11/21,10,500
02322,00667,00037,00031,2024/02/01,3,300
02323,00006,00107,00091,2024/03/27,1,40
02324,00938,00294,00071,2024/02/26,9,630
02325,00779,00256,00099,2024/12/04,3,210
02326,00757,00151,00051,2024/04/18,4,280
02327,00494,00046,00043,2024/03/11,8,640
02328,00534,00117,00006,2024/02/11,6,540
02329,00638,00169,00077,2024/09/20,9,270
02330,00471,00134,00058,2024/06/13,5,500
02331,00925,00009,00002,2024/08/17,8,240
02332,00650,00222,00052,2024/01/12,9,270
02333,00489,00256,00099,2024/03/15,1,60
02334,00313,00215,00090,2024/09/05,6,360
02335,00679,00027,00062,2024/02/08,7,700
02336,00706,00187,00078,2024/04/05,7,560
02337,00536,00130,00002,2024/03/10,4,240
02338,00227,00295,00059,2024/09/28,3,240
02339,00647,00200,00087,2024/06/13,10,800
02340,00394,00081,00055,2024/05/25,10,600
02341,00885,00270,00033,2024/09/08,5,500
02342,00822,00081,00055,2024/01/13,8,640
02343,00433,00246,00100,2024/05/30,7,420
02344,00078,00063,00033,2024/08/06,7,210
02345,00291,00057,00031,2024/11/29,1,80
02346,00104,00172,00006,2024/11/18,5,150
02347,00900,00199,00063,2024/06/29,9,810
02348,00863,00019,00095,2024/07/22,2,180
02349,00240,00182,00097,2024/12/16,10,1000
02350,00717,00144,00062,2024/07/14,5,400
02351,00154,00029,00099,2024/11/23,6,600
02352,00151,00115,00094,2024/06/27,10,700
02353,00121,00153,00098,2024/10/23,1,80
02354,00239,00268,00080,2024/03/01,5,350
02355,00454,00288,00087,2024/09/02,10,1000
02356,00524,00094,00081,2024/04/30,10,400
02357,00871,00136,00026,2024/11/30,10,400
02358,00895,00218,00045,2024/05/02,8,400
02359,00021,00201,00021,2024/02/20,10,800
02360,00309,00034,00051,2024/01/08,1,60
02361,00177,00170,00078,2024/05/30,7,280
02362,00208,00038,00070,2024/11/08,1,60
02363,00368,00211,00067,2024/06/06,4,200
02364,00783,00131,00012,2024/10/25,5,500
02365,00252,00101,00087,2024/11/10,9,360
02366,00074,00117,00006,2024/08/07,3,90
02367,00530,00258,00001,2024/05/12,3,210
02368,00066,00098,00019,2024/04/25,2,80
02369,00069,00109,00064,2024/12/09,2,200
02370,00604,00192,00035,2024/08/04,6,180
02371,00104,00232,00043,2024/05/04,4,400
02372,00105,00204,00096,2024/04/28,2,160
02373,00082,00200,00087,2024/01/28,1,80
02374,00091,00039,00005,2024/05/03,2,60
02375,00135,00033,00066,2024/11/07,7,490
02376,00430,00034,00051,2024/12/20,6,420
02377,00215,00019,00095,2024/08/06,10,300
02378,00012,00137,00041,2024/10/11,10,700
02379,00536,00092,00089,2024/03/16,3,240
02380,00392,00081,00055,2024/05/01,8,240
02381,00433,00214,00011,2024/09/25,6,240
02382,00794,00239,00066,2024/08/12,8,480
02383,00488,00173,00026,2024/10/29,9,450
02384,00996,00006,00074,2024/11/23,10,800
02385,00164,00294,00071,2024/04/25,10,300
02386,00705,00243,00031,2024/10/17,6,600
02387,00662,00030,00009,2024/02/14,3,90
02388,00613,00111,00015,2024/08/01,5,500
02389,00472,00005,00065,2024/01/30,10,400
02390,00816,00084,00049,2024/02/19,8,400
02391,00994,00281,00081,2024/12/19,8,480
02392,00039,00019,00095,2024/05/05,9,540
02393,00059,00072,00004,2024/05/11,3,90
02394,00295,00233,00062,2024/11/20,1,70
02395,00783,00234,00056,2024/11/12,4,360
02396,00933,00055,00072,2024/05/11,1,40
02397,00430,00249,00033,2024/01/23,3,180
02398,00641,00038,00070,2024/02/12,7,490
02399,00262,00063,00033,2024/07/04,4,320
02400,00053,00281,00081,2024/09/13,2,160
02401,00163,00215,00090,2024/09/04,9,810
02402,00491,00058,00070,2024/04/01,6,600
02403,00643,00062,00042,2024/07/23,2,60
02404,00826,00270,00033,2024/10/26,6,240
02405,00174,00113,00012,2024/02/12,6,540
02406,00660,00108,00050,2024/05/12,10,700
02407,00293,00149,00024,2024/05/21,10,900
02408,00720,00185,00012,2024/09/22,3,150
02409,00378,00216,00048,2024/01/25,3,240
02410,00121,00119,00041,2024/10/23,7,560
02411,00610,00182,00097,2024/08/11,1,50
02412,00564,00281,00081,2024/05/20,5,200
02413,00174,00100,00063,2024/01/24,6,480
02414,00490,00285,00019,2024/06/28,5,300
02415,00556,00050,00009,2024/12/05,10,900
02416,00901,00235,00099,2024/07/13,3,240
02417,00672,00146,00099,2024/11/01,4,200
02418,00623,00172,00006,2024/11/18,7,280
02419,00713,00003,00008,2024/03/21,6,540
02420,00736,00028,00056,2024/04/08,1,60
02421,00680,00146,00099,2024/07/11,4,400
