CustomerEligibilityID,ProductPrice,Date,ProductID,CustomerID,ProductQuantity,TotalSales
01892,30,2024/04/20,00029,00019,7,210
01893,100,2024/06/04,00178,00076,10,1000
01894,30,2024/09/20,00096,00894,7,210
01895,40,2024/09/04,00163,00412,12,480
01896,70,2024/07/08,00177,00570,3,210
01897,80,2024/01/01,00118,00952,12,960
01898,60,2024/05/09,00044,00036,8,480
01899,30,2024/01/01,00255,00118,2,60
01900,100,2024/11/14,00097,00749,11,1100
01901,60,2024/08/03,00075,00788,14,840
01902,100,2024/10/23,00234,00247,15,1500
01903,70,2024/11/14,00162,00980,4,280
01904,100,2024/03/05,00237,00857,6,600
01905,50,2024/06/10,00057,00296,7,350
01906,80,2024/08/05,00135,00340,15,1200
01907,50,2024/12/17,00226,00852,5,250
01908,50,2024/06/15,00137,00107,6,300
01909,90,2024/03/03,00294,00113,5,450
01910,80,2024/06/26,00029,00708,3,240
01911,80,2024/09/25,00045,00243,15,1200
01912,90,2024/09/26,00060,00068,14,1260
01913,90,2024/10/26,00296,00654,7,630
01914,30,2024/03/07,00133,00847,9,270
01915,50,2024/12/15,00219,00506,13,650
01916,100,2024/01/12,00245,00120,11,1100
01917,60,2024/11/23,00147,00736,8,480
01918,70,2024/10/17,00254,00089,11,770
01919,100,2024/10/17,00001,00163,10,1000
01920,80,2024/01/08,00273,00453,7,560
01921,30,2024/11/02,00176,00523,10,300
01922,30,2024/01/04,00227,00232,9,270
01923,30,2024/02/17,00153,00218,8,240
01924,60,2024/07/31,00143,00840,9,540
01925,40,2024/05/14,00172,00031,5,200
01926,50,2024/02/25,00180,00746,9,450
01927,80,2024/01/30,00031,00048,9,720
01928,40,2024/06/05,00125,00198,2,80
01929,30,2024/08/29,00067,00638,7,210
01930,40,2024/09/21,00262,00826,11,440
01931,100,2024/01/01,00207,00469,11,1100
01932,90,2024/11/22,00233,00114,6,540
01933,50,2024/11/11,00019,00680,11,550
01934,80,2024/09/10,00170,00489,3,240
01935,100,2024/10/27,00295,00710,13,1300
01936,100,2024/04/14,00055,00174,8,800
01937,60,2024/04/25,00126,00935,10,600
01938,90,2024/11/18,00228,00945,14,1260
01939,60,2024/03/09,00191,00039,6,360
01940,30,2024/07/26,00192,00238,12,360
01941,50,2024/02/16,00077,00676,11,550
01942,60,2024/03/28,00120,00813,12,720
01943,50,2024/05/02,00130,00602,12,600
01944,40,2024/02/05,00179,00966,11,440
01945,30,2024/06/11,00214,00350,12,360
01946,50,2024/12/18,00189,00285,9,450
01947,100,2024/01/23,00286,00850,13,1300
01948,70,2024/09/11,00011,00078,12,840
01949,30,2024/05/17,00122,00826,11,330
01950,80,2024/07/18,00197,00356,11,880
01951,50,2024/06/05,00186,00185,4,200
01952,90,2024/03/19,00161,00362,10,900
01953,30,2024/12/06,00294,00102,13,390
01954,90,2024/11/13,00284,00673,11,990
01955,100,2024/04/29,00049,00075,12,1200
01956,70,2024/06/29,00221,00764,13,910
01957,30,2024/08/28,00166,00989,13,390
01958,70,2024/10/15,00064,00151,7,490
01959,40,2024/07/24,00212,00579,10,400
01960,50,2024/03/25,00279,00223,3,150
01961,50,2024/08/04,00262,00050,6,300
01962,80,2024/09/23,00238,00241,10,800
01963,100,2024/10/26,00179,00829,9,900
01964,90,2024/03/03,00073,00848,5,450
01965,70,2024/02/07,00045,00235,12,840
01966,100,2024/11/09,00002,00297,10,1000
01967,90,2024/03/22,00240,00982,11,990
01968,60,2024/08/21,00200,00040,9,540
01969,80,2024/09/18,00171,00225,12,960
01970,60,2024/02/04,00199,00517,8,480
01971,80,2024/01/06,00081,00239,14,1120
01972,70,2024/04/18,00061,00863,12,840
01973,60,2024/05/13,00245,00031,6,360
01974,70,2024/03/27,00264,00106,10,700
01975,30,2024/11/08,00116,00401,7,210
01976,50,2024/01/07,00218,00591,11,550
01977,80,2024/05/20,00282,00698,12,960
01978,80,2024/05/01,00046,00616,11,880
01979,40,2024/04/20,00068,00085,8,320
01980,90,2024/11/26,00199,00730,6,540
01981,100,2024/03/27,00189,00102,3,300
01982,40,2024/10/09,00053,00019,6,240
01983,100,2024/01/21,00065,00228,11,1100
01984,30,2024/03/28,00082,00527,11,330
01985,60,2024/05/22,00166,00455,9,540
01986,100,2024/11/14,00215,00287,10,1000
01987,60,2024/09/25,00166,00021,10,600
01988,30,2024/09/03,00145,00533,7,210
01989,40,2024/03/20,00193,00982,5,200
01990,70,2024/04/11,00087,00141,15,1050
01991,40,2024/10/31,00259,00271,12,480
01992,100,2024/01/01,00240,00401,6,600
01993,40,2024/05/27,00286,00296,13,520
01994,100,2024/03/26,00183,00575,10,1000
01995,60,2024/08/15,00015,00681,7,420
01996,80,2024/08/19,00133,00661,15,1200
01997,90,2024/01/14,00232,00493,13,1170
01998,30,2024/05/19,00185,00980,7,210
01999,60,2024/09/19,00199,00956,7,420
02000,70,2024/01/27,00078,00971,10,700
02001,100,2024/08/28,00190,00724,15,1500
02002,100,2024/10/30,00019,00967,9,900
02003,70,2024/07/31,00208,00456,10,700
02004,80,2024/12/03,00200,00221,13,1040
02005,50,2024/01/23,00082,00950,12,600
02006,40,2024/04/16,00210,00789,12,480
02007,70,2024/07/31,00122,00921,12,840
02008,40,2024/01/01,00191,00766,9,360
02009,30,2024/12/14,00280,00396,8,240
02010,70,2024/04/14,00203,00121,6,420
02011,90,2024/04/25,00238,00342,9,810
02012,30,2024/01/06,00098,00722,5,150
02013,80,2024/09/16,00059,00370,13,1040
02014,40,2024/08/13,00223,00894,6,240
02015,70,2024/09/05,00176,00894,6,420
02016,90,2024/07/09,00002,00934,5,450
02017,40,2024/04/08,00140,00428,14,560
02018,70,2024/11/01,00006,00224,10,700
02019,60,2024/12/20,00181,00212,12,720
02020,80,2024/09/02,00027,00467,14,1120
02021,90,2024/01/01,00204,00453,5,450
02022,30,2024/01/28,00249,00584,10,300
02023,50,2024/06/05,00221,00393,10,500
02024,80,2024/10/04,00175,00321,8,640
02025,30,2024/08/18,00291,00280,8,240
02026,50,2024/10/14,00239,00700,8,400
02027,80,2024/02/27,00300,00951,7,560
02028,30,2024/09/17,00299,00544,4,120
02029,50,2024/06/03,00114,00339,7,350
02030,70,2024/04/17,00208,00551,2,140
02031,50,2024/06/07,00173,00070,2,100
02032,100,2024/01/04,00092,00112,10,1000
02033,90,2024/01/19,00186,00416,3,270
02034,70,2024/03/31,00177,00348,10,700
02035,40,2024/05/05,00099,00017,6,240
02036,60,2024/03/15,00081,00896,6,360
02037,50,2024/10/30,00177,00222,8,400
02038,100,2024/01/28,00093,00024,10,1000
02039,50,2024/09/08,00134,00564,2,100
02040,40,2024/07/24,00178,00477,9,360
02041,40,2024/11/22,00260,00315,8,320
02042,100,2024/01/07,00082,00384,9,900
02043,80,2024/07/26,00178,00332,14,1120
02044,30,2024/03/04,00108,00697,3,90
02045,50,2024/07/22,00071,00644,2,100
02046,40,2024/03/17,00289,00494,10,400
02047,70,2024/02/09,00057,00945,2,140
02048,60,2024/01/03,00070,00492,5,300
02049,70,2024/12/03,00162,00461,9,630
02050,90,2024/05/22,00181,00162,5,450
02051,80,2024/06/16,00053,00393,6,480
02052,80,2024/03/10,00249,00061,9,720
02053,60,2024/09/23,00184,00742,12,720
02054,40,2024/08/25,00194,00616,6,240
02055,50,2024/12/06,00081,00917,7,350
02056,90,2024/10/24,00087,00958,10,900
02057,60,2024/06/21,00178,00299,13,780
02058,90,2024/08/20,00154,00241,6,540
02059,40,2024/09/05,00081,00869,11,440
02060,90,2024/09/10,00092,00989,7,630
02061,90,2024/10/06,00233,00833,10,900
02062,40,2024/08/26,00108,00346,13,520
02063,100,2024/06/05,00161,00168,10,1000
02064,90,2024/07/10,00157,00243,14,1260
02065,30,2024/10/29,00026,00915,11,330
02066,40,2024/08/18,00268,00102,8,320
02067,50,2024/06/13,00025,00391,11,550
02068,80,2024/06/15,00087,00372,14,1120
02069,50,2024/08/16,00016,00041,8,400
02070,100,2024/10/25,00199,00251,8,800
02071,60,2024/07/10,00242,00962,3,180
02072,30,2024/12/03,00084,00579,12,360
02073,100,2024/01/03,00025,00421,4,400
02074,30,2024/06/27,00048,00032,6,180
02075,60,2024/04/22,00229,00629,15,900
02076,100,2024/01/07,00295,00420,12,1200
02077,100,2024/04/18,00171,00281,8,800
02078,90,2024/08/19,00143,00285,9,810
02079,60,2024/01/24,00289,00046,13,780
02080,50,2024/12/12,00289,00923,4,200
02081,50,2024/10/16,00047,00830,6,300
02082,100,2024/11/11,00008,00563,9,900
02083,50,2024/02/01,00229,00380,7,350
02084,70,2024/04/11,00101,00791,6,420
02085,50,2024/01/16,00261,00461,4,200
02086,80,2024/01/01,00139,00545,7,560
02087,80,2024/02/19,00132,00030,11,880
02088,90,2024/06/14,00286,00605,12,1080
02089,50,2024/12/08,00015,00927,6,300
02090,90,2024/04/11,00159,00479,8,720
02091,50,2024/08/10,00250,00652,13,650
02092,70,2024/02/25,00102,00599,12,840
02093,50,2024/09/21,00131,00327,9,450
02094,90,2024/10/23,00129,00265,12,1080
02095,30,2024/11/23,00034,00073,9,270
02096,70,2024/04/21,00197,00632,12,840
02097,50,2024/03/07,00163,00366,13,650
02098,40,2024/06/15,00210,00904,9,360
02099,80,2024/10/21,00181,00034,11,880
02100,90,2024/06/06,00188,00240,15,1350
02101,60,2024/07/02,00131,00152,13,780
02102,80,2024/05/26,00258,00206,14,1120
02103,100,2024/08/06,00129,00306,6,600
02104,40,2024/01/21,00114,00623,7,280
02105,40,2024/09/14,00080,00302,10,400
02106,60,2024/01/02,00227,00084,8,480
02107,90,2024/11/17,00136,00354,11,990
02108,50,2024/07/22,00032,00182,11,550
02109,100,2024/02/06,00234,00671,15,1500
02110,90,2024/04/06,00299,00831,6,540
02111,60,2024/07/06,00276,00402,9,540
02112,80,2024/08/02,00286,00644,11,880
02113,70,2024/11/27,00278,00688,11,770
02114,30,2024/08/14,00051,00140,7,210
02115,100,2024/08/11,00198,00429,14,1400
02116,80,2024/10/24,00127,00633,7,560
02117,70,2024/09/11,00052,00028,7,490
02118,70,2024/04/12,00134,00862,5,350
02119,60,2024/08/13,00255,00552,6,360
02120,50,2024/12/07,00294,00699,11,550
02121,70,2024/02/19,00248,00761,5,350
02122,100,2024/07/13,00077,00872,15,1500
02123,90,2024/03/11,00269,00410,4,360
02124,50,2024/07/25,00200,00337,3,150
02125,70,2024/05/02,00299,00654,11,770
02126,100,2024/01/01,00173,00936,13,1300
02127,80,2024/08/25,00167,00079,10,800
02128,100,2024/09/10,00251,00317,6,600
02129,90,2024/07/14,00126,00843,15,1350
02130,90,2024/09/05,00174,00133,9,810
02131,80,2024/09/29,00298,00824,11,880
02132,40,2024/09/24,00088,00950,9,360
02133,80,2024/11/21,00208,00217,7,560
02134,60,2024/12/14,00123,00665,6,360
02135,100,2024/08/11,00067,00237,11,1100
02136,70,2024/06/10,00154,00001,15,1050
02137,100,2024/04/18,00058,00162,7,700
02138,40,2024/07/18,00075,00431,4,160
02139,70,2024/08/01,00175,00794,15,1050
02140,30,2024/10/24,00262,00744,13,390
02141,90,2024/06/21,00035,00517,14,1260
02142,60,2024/12/13,00127,00933,11,660
02143,100,2024/04/20,00245,00947,14,1400
02144,50,2024/04/24,00159,00624,14,700
02145,70,2024/07/25,00254,00706,13,910
02146,30,2024/08/26,00151,00216,3,90
02147,30,2024/02/04,00230,00950,9,270
02148,30,2024/05/07,00103,00480,9,270
02149,70,2024/09/01,00190,00813,10,700
02150,60,2024/04/11,00060,00688,6,360
02151,60,2024/02/24,00059,00618,13,780
02152,30,2024/06/19,00071,00899,7,210
02153,50,2024/11/23,00227,00702,12,600
02154,30,2024/01/06,00142,00958,12,360
02155,70,2024/04/22,00186,00541,3,210
02156,80,2024/01/14,00232,00750,4,320
02157,100,2024/10/22,00002,00786,8,800
02158,40,2024/09/04,00155,00096,10,400
02159,70,2024/04/27,00159,00494,11,770
02160,80,2024/09/03,00236,00945,11,880
02161,100,2024/08/15,00250,00440,12,1200
02162,100,2024/03/12,00140,00078,5,500
02163,60,2024/01/07,00069,00370,7,420
02164,30,2024/05/11,00151,00713,8,240
02165,30,2024/07/03,00207,00952,7,210
02166,90,2024/08/03,00115,00520,9,810
02167,30,2024/03/29,00202,00193,5,150
02168,90,2024/11/01,00222,00780,12,1080
02169,40,2024/02/11,00292,00313,13,520
02170,100,2024/09/01,00172,00563,6,600
02171,40,2024/09/06,00134,00791,14,560
02172,40,2024/02/07,00218,00854,2,80
02173,80,2024/03/15,00152,00341,5,400
02174,90,2024/07/26,00109,00471,8,720
02175,80,2024/06/13,00040,00199,10,800
02176,30,2024/03/11,00208,00130,8,240
02177,30,2024/10/25,00266,00805,2,60
02178,90,2024/11/20,00282,00792,10,900
02179,60,2024/02/17,00027,00562,8,480
02180,30,2024/03/26,00238,00156,8,240
02181,50,2024/09/14,00190,00605,5,250
02182,30,2024/10/06,00139,00656,8,240
02183,100,2024/06/24,00160,00874,13,1300
02184,40,2024/11/21,00102,00475,6,240
02185,70,2024/07/24,00106,00355,7,490
02186,60,2024/03/13,00106,00323,7,420
02187,50,2024/11/14,00204,00690,6,300
02188,70,2024/05/31,00015,00150,8,560
02189,100,2024/01/13,00258,00529,13,1300
02190,60,2024/10/01,00019,00926,5,300
02191,40,2024/08/25,00261,00966,11,440
02192,40,2024/06/01,00261,00404,10,400
02193,30,2024/09/04,00114,00866,13,390
02194,60,2024/10/23,00282,00160,12,720
02195,100,2024/10/19,00280,00431,3,300
02196,90,2024/11/18,00195,00902,9,810
02197,30,2024/06/27,00295,00599,10,300
02198,80,2024/05/02,00037,00613,11,880
02199,100,2024/12/10,00142,00530,6,600
02200,100,2024/10/13,00026,00249,3,300
02201,70,2024/01/14,00079,00213,11,770
02202,100,2024/12/16,00228,00381,10,1000
02203,60,2024/07/17,00035,00383,13,780
02204,30,2024/01/01,00117,00381,10,300
02205,60,2024/05/16,00242,00164,11,660
02206,50,2024/01/28,00092,00931,12,600
02207,90,2024/01/06,00071,00078,13,1170
02208,30,2024/06/18,00198,00921,9,270
02209,70,2024/06/26,00093,00825,7,490
02210,60,2024/12/05,00174,00962,7,420
02211,70,2024/07/25,00272,00256,7,490
02212,60,2024/03/17,00242,00050,10,600
02213,60,2024/12/17,00279,00282,10,600
02214,100,2024/06/16,00025,00979,12,1200
02215,30,2024/02/23,00234,00895,12,360
02216,30,2024/06/21,00039,00214,4,120
02217,60,2024/06/09,00150,00713,4,240
02218,50,2024/01/01,00293,00134,13,650
02219,100,2024/02/13,00259,00424,6,600
02220,100,2024/01/06,00295,00003,9,900
02221,50,2024/03/08,00008,00631,11,550
02222,90,2024/11/20,00201,00489,11,990
02223,100,2024/07/06,00172,00383,11,1100
02224,90,2024/03/17,00210,00242,6,540
02225,30,2024/03/08,00259,00903,11,330
02226,60,2024/08/24,00177,00093,7,420
02227,40,2024/06/01,00018,00164,5,200
02228,70,2024/12/16,00102,00430,13,910
02229,60,2024/07/12,00069,00455,5,300
02230,40,2024/12/04,00168,00302,5,200
02231,40,2024/07/18,00266,00280,14,560
02232,50,2024/08/29,00051,00456,10,500
02233,50,2024/02/18,00197,00976,6,300
02234,40,2024/12/01,00272,00562,11,440
02235,70,2024/12/03,00067,00403,15,1050
02236,70,2024/05/23,00069,00287,7,490
02237,50,2024/03/25,00114,00535,11,550
02238,100,2024/03/22,00138,00171,10,1000
02239,30,2024/01/09,00257,00066,14,420
02240,60,2024/11/20,00286,00459,10,600
02241,40,2024/06/07,00023,00536,12,480
02242,60,2024/01/25,00230,00387,9,540
02243,90,2024/01/05,00046,00012,7,630
02244,60,2024/04/20,00237,00088,5,300
02245,100,2024/10/25,00164,00173,15,1500
02246,50,2024/11/20,00150,00754,4,200
02247,100,2024/01/06,00167,00578,6,600
02248,30,2024/12/27,00274,00287,8,240
02249,40,2024/03/05,00210,00854,5,200
02250,80,2024/10/02,00177,00359,3,240
02251,30,2024/01/15,00268,00685,2,60
02252,30,2024/05/30,00219,00119,5,150
02253,30,2024/08/11,00087,00666,11,330
02254,90,2024/01/11,00284,00870,9,810
02255,60,2024/05/25,00027,00280,5,300
02256,60,2024/02/04,00231,00634,8,480
02257,50,2024/11/28,00190,00639,10,500
02258,80,2024/01/10,00202,00278,3,240
02259,60,2024/05/12,00087,00726,13,780
02260,90,2024/10/20,00004,00989,8,720
02261,80,2024/07/17,00067,00316,8,640
02262,70,2024/09/06,00001,00619,6,420
02263,100,2024/04/12,00137,00707,11,1100
02264,40,2024/02/27,00079,00703,7,280
02265,50,2024/05/18,00106,00054,7,350
02266,90,2024/11/11,00126,00032,15,1350
02267,70,2024/11/26,00222,00752,4,280
02268,100,2024/09/20,00284,00137,11,1100
02269,100,2024/08/13,00114,00987,10,1000
02270,90,2024/09/30,00247,00775,7,630
02271,90,2024/09/30,00203,00577,9,810
02272,70,2024/04/24,00192,00830,2,140
02273,100,2024/01/25,00090,00178,6,600
02274,30,2024/06/21,00180,00850,8,240
02275,40,2024/02/24,00132,00564,9,360
02276,70,2024/08/10,00264,00548,10,700
02277,40,2024/06/10,00297,00199,4,160
02278,60,2024/05/17,00130,00742,12,720
02279,60,2024/09/26,00105,00137,7,420
02280,50,2024/03/29,00062,00108,3,150
02281,50,2024/01/09,00232,00956,6,300
02282,100,2024/09/12,00045,00124,13,1300
02283,90,2024/04/30,00124,00063,3,270
02284,100,2024/02/23,00026,00975,12,1200
02285,40,2024/11/02,00044,00293,3,120
02286,40,2024/08/07,00116,00904,6,240
02287,90,2024/05/10,00262,00350,7,630
02288,60,2024/06/23,00223,00428,14,840
02289,70,2024/04/15,00022,00752,10,700
02290,70,2024/06/03,00247,00346,9,630
02291,50,2024/05/19,00213,00576,6,300
02292,100,2024/04/06,00082,00214,13,1300
02293,80,2024/02/01,00250,00706,14,1120
02294,60,2024/04/27,00176,00870,15,900
02295,60,2024/09/15,00136,00156,7,420
02296,30,2024/02/17,00063,00897,7,210
02297,40,2024/03/17,00136,00766,6,240
02298,100,2024/08/08,00003,00036,10,1000
02299,40,2024/02/23,00181,00745,9,360
02300,50,2024/01/08,00266,00036,5,250
02301,70,2024/01/07,00094,00002,6,420
02302,30,2024/12/13,00144,00940,5,150
02303,60,2024/12/12,00295,00026,8,480
02304,50,2024/10/28,00286,00100,10,500
02305,30,2024/09/26,00121,00082,15,450
02306,50,2024/05/20,00032,00904,14,700
02307,50,2024/07/11,00100,00815,7,350
02308,80,2024/07/25,00207,00641,6,480
02309,50,2024/09/02,00281,00298,14,700
02310,30,2024/04/14,00060,00241,5,150
02311,100,2024/08/17,00023,00289,14,1400
02312,70,2024/02/23,00272,00550,6,420
02313,60,2024/02/28,00043,00817,6,360
02314,60,2024/09/07,00297,00837,3,180
02315,70,2024/11/10,00258,00694,9,630
02316,60,2024/08/11,00030,00846,3,180
02317,70,2024/05/16,00008,00831,6,420
02318,90,2024/11/25,00075,00210,12,1080
02319,70,2024/05/20,00232,00873,6,420
02320,30,2024/10/18,00108,00368,7,210
02321,50,2024/11/13,00027,00183,12,600
02322,100,2024/01/20,00037,00667,4,400
02323,40,2024/03/21,00107,00006,4,160
02324,70,2024/02/14,00294,00938,11,770
02325,70,2024/11/20,00256,00779,6,420
02326,70,2024/04/13,00151,00757,9,630
02327,80,2024/03/09,00046,00494,9,720
02328,90,2024/01/31,00117,00534,10,900
02329,30,2024/09/10,00169,00638,12,360
02330,100,2024/05/30,00134,00471,7,700
02331,30,2024/08/10,00009,00925,13,390
02332,30,2024/01/02,00222,00650,14,420
02333,60,2024/03/15,00256,00489,6,360
02334,60,2024/08/24,00215,00313,10,600
02335,100,2024/01/31,00027,00679,10,1000
02336,80,2024/04/05,00187,00706,8,640
02337,60,2024/03/08,00130,00536,5,300
02338,80,2024/09/14,00295,00227,6,480
02339,80,2024/05/31,00200,00647,12,960
02340,60,2024/05/19,00081,00394,13,780
02341,100,2024/09/02,00270,00885,10,1000
02342,80,2024/01/08,00081,00822,9,720
02343,60,2024/05/30,00246,00433,12,720
02344,30,2024/08/05,00063,00078,10,300
02345,80,2024/11/28,00057,00291,5,400
02346,30,2024/11/18,00172,00104,7,210
02347,90,2024/06/17,00199,00900,11,990
02348,90,2024/07/13,00019,00863,4,360
02349,100,2024/12/07,00182,00240,15,1500
02350,80,2024/07/04,00144,00717,6,480
02351,100,2024/11/11,00029,00154,8,800
02352,70,2024/06/23,00115,00151,11,770
02353,80,2024/10/22,00153,00121,4,320
02354,70,2024/02/16,00268,00239,9,630
02355,100,2024/08/22,00288,00454,11,1100
02356,40,2024/04/26,00094,00524,13,520
02357,40,2024/11/29,00136,00871,15,600
02358,50,2024/05/01,00218,00895,9,450
02359,80,2024/02/10,00201,00021,11,880
02360,60,2024/01/01,00034,00309,2,120
02361,40,2024/05/17,00170,00177,8,320
02362,60,2024/10/26,00038,00208,4,240
02363,50,2024/05/25,00211,00368,6,300
02364,100,2024/10/19,00131,00783,9,900
02365,40,2024/10/31,00101,00252,13,520
02366,30,2024/07/28,00117,00074,7,210
02367,70,2024/05/02,00258,00530,7,490
02368,40,2024/04/18,00098,00066,7,280
02369,100,2024/12/07,00109,00069,7,700
02370,30,2024/07/26,00192,00604,10,300
02371,100,2024/04/26,00232,00104,5,500
02372,80,2024/04/20,00204,00105,5,400
02373,80,2024/01/25,00200,00082,5,400
02374,30,2024/04/29,00039,00091,4,120
02375,70,2024/11/06,00033,00135,9,630
02376,70,2024/12/13,00034,00430,10,700
02377,30,2024/07/23,00019,00215,13,390
02378,70,2024/10/01,00137,00012,12,840
02379,80,2024/03/15,00092,00536,5,400
02380,30,2024/04/18,00081,00392,9,270
02381,40,2024/09/21,00214,00433,8,320
02382,60,2024/08/07,00239,00794,9,540
02383,50,2024/10/22,00173,00488,10,500
02384,80,2024/11/16,00006,00996,14,1120
02385,30,2024/04/20,00294,00164,11,330
02386,100,2024/10/05,00243,00705,9,900
02387,30,2024/02/04,00030,00662,7,210
02388,100,2024/07/19,00111,00613,8,800
02389,40,2024/01/19,00005,00472,15,600
02390,50,2024/02/18,00084,00816,10,500
02391,60,2024/12/05,00281,00994,10,600
02392,60,2024/04/27,00019,00039,13,780
02393,30,2024/05/06,00072,00059,5,150
02394,70,2024/11/17,00233,00295,4,280
02395,90,2024/11/03,00234,00783,6,540
02396,40,2024/05/03,00055,00933,3,120
02397,60,2024/01/17,00249,00430,8,480
02398,70,2024/02/08,00038,00641,12,840
02399,80,2024/07/03,00063,00262,8,640
02400,80,2024/09/07,00281,00053,5,400
02401,90,2024/08/31,00215,00163,12,1080
02402,100,2024/03/19,00058,00491,11,1100
02403,30,2024/07/10,00062,00643,6,180
02404,40,2024/10/26,00270,00826,11,440
02405,90,2024/01/31,00113,00174,8,720
02406,70,2024/05/07,00108,00660,13,910
02407,90,2024/05/15,00149,00293,14,1260
02408,50,2024/09/10,00185,00720,6,300
02409,80,2024/01/15,00216,00378,4,320
02410,80,2024/10/10,00119,00121,10,800
02411,50,2024/07/28,00182,00610,5,250
02412,40,2024/05/11,00281,00564,10,400
02413,80,2024/01/23,00100,00174,7,560
02414,60,2024/06/20,00285,00490,10,600
02415,90,2024/11/29,00050,00556,15,1350
02416,80,2024/06/30,00235,00901,7,560
02417,50,2024/10/31,00146,00672,9,450
02418,40,2024/11/09,00172,00623,11,440
02419,90,2024/03/15,00003,00713,8,720
02420,60,2024/04/08,00028,00736,2,120
02421,100,2024/07/09,00146,00680,6,600
02422,100,2024/04/11,00227,00970,10,1000
02423,80,2024/07/06,00168,00218,12,960
02424,50,2024/01/02,00133,00423,8,400
02425,60,2024/02/12,00267,00601,10,600
02426,100,2024/09/07,00121,00181,9,900
02427,80,2024/10/04,00154,00732,11,880
02428,50,2024/08/12,00298,00049,2,100
02429,90,2024/04/08,00260,00854,9,810
02430,60,2024/05/18,00254,00615,12,720
02431,100,2024/09/08,00295,00504,8,800
02432,40,2024/03/15,00015,00257,9,360
02433,60,2024/08/06,00083,00916,3,180
02434,40,2024/12/23,00153,00113,8,320
02435,30,2024/06/05,00009,00607,12,360
02436,60,2024/01/11,00201,00160,8,480
02437,50,2024/06/11,00257,00694,8,400
02438,90,2024/06/10,00096,00446,4,360
02439,80,2024/05/30,00277,00227,14,1120
02440,30,2024/01/17,00060,00878,12,360
02441,70,2024/11/19,00234,00060,13,910
02442,40,2024/02/02,00036,00115,4,160
02443,40,2024/09/20,00235,00731,7,280
02444,50,2024/07/14,00257,00973,10,500
02445,90,2024/08/08,00048,00555,8,720
02446,40,2024/04/25,00234,00460,9,360
02447,60,2024/01/25,00155,00920,8,480
02448,30,2024/08/17,00113,00501,6,180
02449,30,2024/08/02,00011,00334,10,300
02450,30,2024/10/28,00124,00063,7,210
02451,50,2024/03/29,00204,00352,7,350
02452,100,2024/05/20,00189,00038,9,900
02453,70,2024/11/20,00011,00332,13,910
02454,70,2024/11/10,00096,00537,11,770
02455,30,2024/07/23,00090,00282,9,270
02456,90,2024/01/19,00072,00465,10,900
02457,100,2024/09/21,00047,00531,6,600
02458,50,2024/06/07,00284,00789,10,500
02459,50,2024/08/17,00083,00971,6,300
02460,70,2024/06/03,00300,00829,7,490
02461,90,2024/05/22,00249,00420,5,450
02462,50,2024/12/08,00280,00009,14,700
02463,70,2024/03/29,00255,00519,14,980
02464,80,2024/01/03,00248,00878,13,1040
02465,30,2024/11/26,00298,00396,5,150
02466,70,2024/05/06,00207,00168,9,630
02467,100,2024/02/05,00158,00260,10,1000
02468,30,2024/04/20,00299,00025,15,450
02469,80,2024/08/08,00016,00857,9,720
02470,90,2024/09/25,00023,00790,5,450
02471,50,2024/03/25,00250,00520,14,700
02472,80,2024/11/19,00240,00928,13,1040
02473,30,2024/09/26,00204,00520,9,270
02474,100,2024/04/18,00145,00143,14,1400
02475,80,2024/05/10,00109,00166,13,1040
02476,100,2024/06/24,00109,00982,8,800
02477,30,2024/04/29,00274,00443,11,330
02478,90,2024/08/26,00099,00820,6,540
02479,60,2024/06/30,00274,00260,12,720
02480,100,2024/09/23,00131,00236,7,700
02481,30,2024/05/16,00205,00867,10,300
02482,80,2024/11/21,00295,00710,6,480
02483,60,2024/01/30,00243,00635,8,480
02484,100,2024/10/05,00198,00595,8,800
02485,60,2024/08/23,00058,00621,2,120
02486,60,2024/02/06,00082,00977,4,240
02487,90,2024/04/26,00044,00356,9,810
02488,80,2024/11/23,00076,00466,12,960
02489,30,2024/12/01,00053,00139,8,240
02490,90,2024/06/19,00118,00794,4,360
02491,60,2024/04/08,00185,00969,13,780
02492,80,2024/12/08,00193,00414,13,1040
02493,100,2024/08/22,00279,00757,7,700
02494,100,2024/06/20,00138,00762,12,1200
02495,30,2024/06/03,00014,00717,7,210
02496,100,2024/09/30,00113,00141,13,1300
02497,90,2024/05/06,00040,00904,12,1080
02498,80,2024/05/30,00128,00579,7,560
02499,80,2024/10/02,00248,00948,15,1200
02500,90,2024/05/28,00063,00102,6,540
02501,100,2024/10/15,00124,00127,5,500
02502,50,2024/09/05,00213,00423,13,650
02503,40,2024/10/14,00111,00557,11,440
02504,30,2024/01/08,00212,00135,3,90
02505,70,2024/12/11,00200,00592,12,840
02506,90,2024/11/30,00151,00452,9,810
02507,40,2024/01/02,00033,00141,10,400
02508,30,2024/08/10,00219,00286,12,360
02509,30,2024/10/22,00155,00097,7,210
02510,80,2024/06/13,00211,00225,7,560
02511,30,2024/01/04,00250,00585,9,270
02512,60,2024/04/29,00257,00985,6,360
02513,30,2024/11/26,00014,00312,7,210
02514,60,2024/04/16,00092,00805,4,240
02515,50,2024/03/06,00043,00679,7,350
02516,60,2024/01/01,00147,00097,7,420
02517,60,2024/07/02,00112,00116,10,600
02518,30,2024/01/05,00293,00464,7,210
02519,70,2024/04/30,00271,00183,8,560
02520,100,2024/05/16,00229,00147,5,500
02521,70,2024/05/24,00139,00401,6,420
