AssessmentProductID,ProductID,ReturnedProductID,AssessmentDate,TotalResaleableProduct,DamageLevelScore
02089,00015,00015,2024/12/25,3,4
02090,00159,00159,2024/04/21,0,5
02091,00250,00250,2024/08/20,5,2
02092,00102,00102,2024/03/10,9,3
02093,00131,00131,2024/09/25,2,1
02094,00129,00129,2024/11/03,7,3
02095,00034,00034,2024/12/07,1,5
02096,00197,00197,2024/05/06,3,5
02097,00163,00163,2024/03/15,0,2
02098,00210,00210,2024/06/25,7,4
02099,00181,00181,2024/11/01,0,1
02100,00188,00188,2024/06/17,7,2
02101,00131,00131,2024/07/07,9,4
02102,00258,00258,2024/06/01,4,4
02103,00129,00129,2024/08/22,2,4
02104,00114,00114,2024/01/26,1,3
02105,00080,00080,2024/09/16,5,3
02106,00227,00227,2024/01/09,1,1
02107,00136,00136,2024/11/29,9,4
02108,00032,00032,2024/08/08,2,2
02109,00234,00234,2024/02/17,0,3
02110,00299,00299,2024/04/13,0,2
02111,00276,00276,2024/07/20,1,3
02112,00286,00286,2024/08/11,6,3
02113,00278,00278,2024/12/12,5,4
02114,00051,00051,2024/08/20,1,3
02115,00198,00198,2024/08/25,6,4
02116,00127,00127,2024/10/31,6,2
02117,00052,00052,2024/09/30,5,5
02118,00134,00134,2024/04/14,1,2
02119,00255,00255,2024/08/21,0,5
02120,00294,00294,2024/12/13,6,4
02121,00248,00248,2024/03/02,0,3
02122,00077,00077,2024/07/27,10,4
02123,00269,00269,2024/03/17,0,5
02124,00200,00200,2024/08/03,2,1
02125,00299,00299,2024/05/13,3,5
02126,00173,00173,2024/01/07,6,5
02127,00167,00167,2024/09/12,1,2
02128,00251,00251,2024/09/25,2,3
02129,00126,00126,2024/07/25,7,4
02130,00174,00174,2024/09/17,0,2
02131,00298,00298,2024/09/30,8,1
02132,00088,00088,2024/10/05,0,2
02133,00208,00208,2024/12/04,1,4
02134,00123,00123,2024/12/24,1,2
02135,00067,00067,2024/08/16,7,5
02136,00154,00154,2024/06/14,9,4
02137,00058,00058,2024/04/29,2,2
02138,00075,00075,2024/07/30,2,4
02139,00175,00175,2024/08/08,4,5
02140,00262,00262,2024/10/26,4,4
02141,00035,00035,2024/06/28,9,4
02142,00127,00127,2024/12/19,5,2
02143,00245,00245,2024/04/27,4,1
02144,00159,00159,2024/05/01,0,4
02145,00254,00254,2024/08/12,3,5
02146,00151,00151,2024/09/01,2,5
02147,00230,00230,2024/02/11,5,2
02148,00103,00103,2024/05/22,0,5
02149,00190,00190,2024/09/09,1,4
02150,00060,00060,2024/04/24,1,3
02151,00059,00059,2024/02/26,2,5
02152,00071,00071,2024/07/08,2,1
02153,00227,00227,2024/12/07,9,5
02154,00142,00142,2024/01/14,7,4
02155,00186,00186,2024/05/03,1,3
02156,00232,00232,2024/01/17,1,5
02157,00002,00002,2024/10/31,3,5
02158,00155,00155,2024/09/12,9,5
02159,00159,00159,2024/05/15,5,1
02160,00236,00236,2024/09/15,10,1
02161,00250,00250,2024/08/23,6,3
02162,00140,00140,2024/03/27,1,3
02163,00069,00069,2024/01/19,3,2
02164,00151,00151,2024/05/27,2,1
02165,00207,00207,2024/07/09,1,5
02166,00115,00115,2024/08/17,5,5
02167,00202,00202,2024/04/15,4,5
02168,00222,00222,2024/11/18,1,5
02169,00292,00292,2024/02/26,1,3
02170,00172,00172,2024/09/03,0,2
02171,00134,00134,2024/09/24,9,4
02172,00218,00218,2024/02/15,0,1
02173,00152,00152,2024/03/29,1,4
02174,00109,00109,2024/08/05,1,3
02175,00040,00040,2024/06/23,4,5
02176,00208,00208,2024/03/27,0,3
02177,00266,00266,2024/10/28,0,2
02178,00282,00282,2024/11/25,7,1
02179,00027,00027,2024/02/21,2,4
02180,00238,00238,2024/04/05,1,5
02181,00190,00190,2024/09/22,1,1
02182,00139,00139,2024/10/16,0,5
02183,00160,00160,2024/06/30,2,3
02184,00102,00102,2024/11/29,1,3
02185,00106,00106,2024/08/04,2,2
02186,00106,00106,2024/03/27,5,3
02187,00204,00204,2024/11/23,2,2
02188,00015,00015,2024/06/14,2,5
02189,00258,00258,2024/01/25,9,5
02190,00019,00019,2024/10/10,2,1
02191,00261,00261,2024/08/31,8,3
02192,00261,00261,2024/06/10,5,1
02193,00114,00114,2024/09/21,3,3
02194,00282,00282,2024/11/10,7,2
02195,00280,00280,2024/10/24,0,4
02196,00195,00195,2024/11/26,4,1
02197,00295,00295,2024/07/09,0,2
02198,00037,00037,2024/05/18,6,5
02199,00142,00142,2024/12/23,0,1
02200,00026,00026,2024/10/18,1,1
02201,00079,00079,2024/01/25,7,5
02202,00228,00228,2024/12/19,0,5
02203,00035,00035,2024/08/03,1,5
02204,00117,00117,2024/01/12,8,5
02205,00242,00242,2024/05/21,6,1
02206,00092,00092,2024/02/07,4,4
02207,00071,00071,2024/01/10,4,3
02208,00198,00198,2024/06/24,3,1
02209,00093,00093,2024/07/06,0,5
02210,00174,00174,2024/12/15,0,2
02211,00272,00272,2024/07/25,3,1
02212,00242,00242,2024/03/28,0,2
02213,00279,00279,2024/12/21,0,5
02214,00025,00025,2024/06/24,2,3
02215,00234,00234,2024/03/05,0,4
02216,00039,00039,2024/06/29,1,2
02217,00150,00150,2024/06/26,0,5
02218,00293,00293,2024/01/12,4,5
02219,00259,00259,2024/02/24,2,2
02220,00295,00295,2024/01/21,0,2
02221,00008,00008,2024/03/16,7,3
02222,00201,00201,2024/12/08,7,4
02223,00172,00172,2024/07/20,5,2
02224,00210,00210,2024/03/26,0,1
02225,00259,00259,2024/03/13,2,1
02226,00177,00177,2024/09/04,2,1
02227,00018,00018,2024/06/16,2,2
02228,00102,00102,2024/12/25,7,1
02229,00069,00069,2024/07/26,1,2
02230,00168,00168,2024/12/11,0,5
02231,00266,00266,2024/07/29,9,3
02232,00051,00051,2024/09/09,0,4
02233,00197,00197,2024/02/23,2,3
02234,00272,00272,2024/12/10,7,2
02235,00067,00067,2024/12/05,4,4
02236,00069,00069,2024/05/29,2,4
02237,00114,00114,2024/04/02,1,5
02238,00138,00138,2024/03/28,8,2
02239,00257,00257,2024/01/15,0,2
02240,00286,00286,2024/11/23,2,1
02241,00023,00023,2024/06/09,5,4
02242,00230,00230,2024/01/31,3,1
02243,00046,00046,2024/01/18,0,3
02244,00237,00237,2024/05/02,0,5
02245,00164,00164,2024/10/30,6,2
02246,00150,00150,2024/11/24,0,3
02247,00167,00167,2024/01/24,2,2
02248,00274,00274,2025/01/02,5,5
02249,00210,00210,2024/03/17,1,2
02250,00177,00177,2024/10/05,1,2
02251,00268,00268,2024/01/25,0,4
02252,00219,00219,2024/05/30,1,2
02253,00087,00087,2024/08/14,6,2
02254,00284,00284,2024/01/12,7,4
02255,00027,00027,2024/06/01,3,5
02256,00231,00231,2024/02/09,7,5
02257,00190,00190,2024/12/10,2,3
02258,00202,00202,2024/01/20,1,2
02259,00087,00087,2024/05/19,7,3
02260,00004,00004,2024/11/04,5,5
02261,00067,00067,2024/07/24,0,3
02262,00001,00001,2024/09/18,2,2
02263,00137,00137,2024/04/19,2,1
02264,00079,00079,2024/03/14,2,3
02265,00106,00106,2024/05/21,1,2
02266,00126,00126,2024/11/14,10,5
02267,00222,00222,2024/12/10,0,4
02268,00284,00284,2024/09/26,6,4
02269,00114,00114,2024/08/28,6,1
02270,00247,00247,2024/10/14,0,4
02271,00203,00203,2024/10/17,0,3
02272,00192,00192,2024/05/02,1,2
02273,00090,00090,2024/02/09,2,3
02274,00180,00180,2024/07/03,1,5
02275,00132,00132,2024/02/28,7,2
02276,00264,00264,2024/08/24,3,5
02277,00297,00297,2024/06/12,0,5
02278,00130,00130,2024/05/26,3,2
02279,00105,00105,2024/10/07,4,1
02280,00062,00062,2024/04/04,2,5
02281,00232,00232,2024/01/24,3,5
02282,00045,00045,2024/09/28,6,2
02283,00124,00124,2024/05/12,2,2
02284,00026,00026,2024/03/10,4,5
02285,00044,00044,2024/11/05,0,2
02286,00116,00116,2024/08/11,3,1
02287,00262,00262,2024/05/25,0,1
02288,00223,00223,2024/07/04,7,3
02289,00022,00022,2024/04/29,3,1
02290,00247,00247,2024/06/18,1,1
02291,00213,00213,2024/05/19,1,1
02292,00082,00082,2024/04/16,8,4
02293,00250,00250,2024/02/05,3,2
02294,00176,00176,2024/04/28,2,2
02295,00136,00136,2024/09/17,0,2
02296,00063,00063,2024/02/21,0,3
02297,00136,00136,2024/03/27,0,5
02298,00003,00003,2024/08/22,1,3
02299,00181,00181,2024/03/01,1,5
02300,00266,00266,2024/01/17,1,2
02301,00094,00094,2024/01/25,1,5
02302,00144,00144,2024/12/27,1,3
02303,00295,00295,2024/12/25,1,3
02304,00286,00286,2024/11/09,0,5
02305,00121,00121,2024/10/05,0,5
02306,00032,00032,2024/06/03,5,5
02307,00100,00100,2024/07/17,3,1
02308,00207,00207,2024/08/12,5,4
02309,00281,00281,2024/09/05,8,4
02310,00060,00060,2024/04/30,1,5
02311,00023,00023,2024/08/25,4,3
02312,00272,00272,2024/03/04,1,1
02313,00043,00043,2024/03/13,0,5
02314,00297,00297,2024/09/07,1,1
02315,00258,00258,2024/11/18,5,3
02316,00030,00030,2024/08/25,0,5
02317,00008,00008,2024/06/01,4,1
02318,00075,00075,2024/12/06,4,2
02319,00232,00232,2024/05/30,3,2
02320,00108,00108,2024/10/29,0,5
02321,00027,00027,2024/11/22,6,1
02322,00037,00037,2024/02/06,1,3
02323,00107,00107,2024/03/31,1,4
02324,00294,00294,2024/03/01,6,1
02325,00256,00256,2024/12/07,0,2
02326,00151,00151,2024/04/18,0,1
02327,00046,00046,2024/03/11,6,4
02328,00117,00117,2024/02/12,3,5
02329,00169,00169,2024/09/22,5,3
02330,00134,00134,2024/06/13,5,2
02331,00009,00009,2024/08/17,7,4
02332,00222,00222,2024/01/16,8,3
02333,00256,00256,2024/03/17,0,1
02334,00215,00215,2024/09/09,5,2
02335,00027,00027,2024/02/09,0,1
02336,00187,00187,2024/04/09,1,3
02337,00130,00130,2024/03/11,3,5
02338,00295,00295,2024/09/28,2,1
02339,00200,00200,2024/06/14,4,4
02340,00081,00081,2024/05/30,10,3
02341,00270,00270,2024/09/12,0,3
02342,00081,00081,2024/01/17,3,1
02343,00246,00246,2024/06/04,2,1
02344,00063,00063,2024/08/06,6,5
02345,00057,00057,2024/12/03,0,4
02346,00172,00172,2024/11/19,1,4
02347,00199,00199,2024/07/01,0,2
02348,00019,00019,2024/07/23,1,1
02349,00182,00182,2024/12/19,7,2
02350,00144,00144,2024/07/18,2,5
02351,00029,00029,2024/11/27,4,2
02352,00115,00115,2024/07/01,3,1
02353,00153,00153,2024/10/23,1,2
02354,00268,00268,2024/03/06,2,2
02355,00288,00288,2024/09/07,10,1
02356,00094,00094,2024/05/05,9,3
02357,00136,00136,2024/12/05,3,4
02358,00218,00218,2024/05/07,8,3
02359,00201,00201,2024/02/24,4,1
02360,00034,00034,2024/01/12,1,2
02361,00170,00170,2024/06/03,2,4
02362,00038,00038,2024/11/13,0,5
02363,00211,00211,2024/06/10,0,4
02364,00131,00131,2024/10/30,2,3
02365,00101,00101,2024/11/11,4,3
02366,00117,00117,2024/08/09,2,5
02367,00258,00258,2024/05/14,1,1
02368,00098,00098,2024/04/28,2,4
02369,00109,00109,2024/12/14,2,1
02370,00192,00192,2024/08/09,2,4
02371,00232,00232,2024/05/09,1,1
02372,00204,00204,2024/05/01,2,1
02373,00200,00200,2024/02/02,0,1
02374,00039,00039,2024/05/07,2,2
02375,00033,00033,2024/11/10,7,5
02376,00034,00034,2024/12/22,6,3
02377,00019,00019,2024/08/06,0,2
02378,00137,00137,2024/10/12,1,3
02379,00092,00092,2024/03/18,2,2
02380,00081,00081,2024/05/05,3,4
02381,00214,00214,2024/09/27,3,4
02382,00239,00239,2024/08/16,5,3
02383,00173,00173,2024/11/03,1,2
02384,00006,00006,2024/11/23,9,1
02385,00294,00294,2024/04/25,4,3
02386,00243,00243,2024/10/17,3,1
02387,00030,00030,2024/02/14,1,4
02388,00111,00111,2024/08/02,3,5
02389,00005,00005,2024/01/31,7,5
02390,00084,00084,2024/02/23,5,1
02391,00281,00281,2024/12/22,2,3
02392,00019,00019,2024/05/07,1,3
02393,00072,00072,2024/05/11,2,3
02394,00233,00233,2024/11/23,1,1
02395,00234,00234,2024/11/12,2,3
02396,00055,00055,2024/05/11,0,5
02397,00249,00249,2024/01/27,1,1
02398,00038,00038,2024/02/17,0,3
02399,00063,00063,2024/07/09,0,2
02400,00281,00281,2024/09/18,0,5
02401,00215,00215,2024/09/08,1,1
02402,00058,00058,2024/04/05,6,5
02403,00062,00062,2024/07/28,2,5
02404,00270,00270,2024/10/27,6,3
02405,00113,00113,2024/02/13,6,2
02406,00108,00108,2024/05/15,6,4
02407,00149,00149,2024/05/21,10,4
02408,00185,00185,2024/09/22,3,3
02409,00216,00216,2024/01/30,3,1
02410,00119,00119,2024/10/26,7,2
02411,00182,00182,2024/08/15,0,5
02412,00281,00281,2024/05/23,3,5
02413,00100,00100,2024/01/24,5,3
02414,00285,00285,2024/07/02,2,5
02415,00050,00050,2024/12/07,3,4
02416,00235,00235,2024/07/13,2,2
02417,00146,00146,2024/11/03,0,2
02418,00172,00172,2024/11/20,7,4
02419,00003,00003,2024/03/21,2,3
02420,00028,00028,2024/04/13,0,3
02421,00146,00146,2024/07/11,1,1
02422,00227,00227,2024/04/19,1,3
02423,00168,00168,2024/07/16,3,3
02424,00133,00133,2024/01/04,2,4
02425,00267,00267,2024/02/18,1,5
02426,00121,00121,2024/09/15,5,4
02427,00154,00154,2024/10/18,0,3
02428,00298,00298,2024/08/18,1,3
02429,00260,00260,2024/04/20,0,4
02430,00254,00254,2024/05/26,5,5
02431,00295,00295,2024/09/16,4,5
02432,00015,00015,2024/04/02,1,1
02433,00083,00083,2024/08/09,0,2
02434,00153,00153,2024/12/27,3,5
02435,00009,00009,2024/06/12,5,2
02436,00201,00201,2024/01/14,1,3
02437,00257,00257,2024/06/26,4,2
02438,00096,00096,2024/06/22,2,2
02439,00277,00277,2024/06/09,6,5
02440,00060,00060,2024/01/31,4,5
02441,00234,00234,2024/11/30,1,4
02442,00036,00036,2024/02/17,1,3
02443,00235,00235,2024/10/09,2,4
02444,00257,00257,2024/07/19,5,4
02445,00048,00048,2024/08/22,0,4
02446,00234,00234,2024/05/07,0,5
02447,00155,00155,2024/02/11,3,3
02448,00113,00113,2024/08/20,1,4
02449,00011,00011,2024/08/08,7,2
02450,00124,00124,2024/11/05,1,1
02451,00204,00204,2024/04/03,2,2
02452,00189,00189,2024/06/05,0,5
02453,00011,00011,2024/12/07,8,5
02454,00096,00096,2024/11/25,5,1
02455,00090,00090,2024/07/28,1,5
02456,00072,00072,2024/02/01,6,4
02457,00047,00047,2024/09/27,2,3
02458,00284,00284,2024/06/12,8,2
02459,00083,00083,2024/08/20,0,5
02460,00300,00300,2024/06/16,1,4
02461,00249,00249,2024/06/01,1,5
02462,00280,00280,2024/12/13,0,1
02463,00255,00255,2024/04/12,7,2
02464,00248,00248,2024/01/06,7,5
02465,00298,00298,2024/12/05,2,5
02466,00207,00207,2024/05/15,1,2
02467,00158,00158,2024/02/15,1,1
02468,00299,00299,2024/05/03,7,3
02469,00016,00016,2024/08/12,5,4
02470,00023,00023,2024/10/04,3,1
02471,00250,00250,2024/03/30,6,4
02472,00240,00240,2024/11/29,3,3
02473,00204,00204,2024/10/09,5,4
02474,00145,00145,2024/04/28,6,1
02475,00109,00109,2024/05/15,3,2
02476,00109,00109,2024/07/08,4,1
02477,00274,00274,2024/05/10,0,4
02478,00099,00099,2024/08/31,0,1
02479,00274,00274,2024/07/16,2,4
02480,00131,00131,2024/10/07,1,3
02481,00205,00205,2024/05/23,3,1
02482,00295,00295,2024/11/26,2,5
02483,00243,00243,2024/02/03,4,5
02484,00198,00198,2024/10/14,0,2
02485,00058,00058,2024/09/08,0,5
02486,00082,00082,2024/02/12,1,2
02487,00044,00044,2024/05/08,6,1
02488,00076,00076,2024/11/30,5,2
02489,00053,00053,2024/12/07,0,1
02490,00118,00118,2024/06/27,0,2
02491,00185,00185,2024/04/13,2,1
02492,00193,00193,2024/12/14,8,5
02493,00279,00279,2024/08/23,0,3
02494,00138,00138,2024/07/07,5,3
02495,00014,00014,2024/06/08,1,3
02496,00113,00113,2024/10/06,6,5
02497,00040,00040,2024/05/17,5,5
02498,00128,00128,2024/06/15,4,3
02499,00248,00248,2024/10/10,1,4
02500,00063,00063,2024/06/02,0,2
02501,00124,00124,2024/10/18,0,5
02502,00213,00213,2024/09/21,8,5
02503,00111,00111,2024/10/24,4,4
02504,00212,00212,2024/01/16,0,2
02505,00200,00200,2024/12/16,4,4
02506,00151,00151,2024/12/07,5,2
02507,00033,00033,2024/01/09,0,4
02508,00219,00219,2024/08/12,10,3
02509,00155,00155,2024/10/31,3,4
02510,00211,00211,2024/06/27,6,5
02511,00250,00250,2024/01/14,2,3
02512,00257,00257,2024/05/14,1,5
02513,00014,00014,2024/12/14,1,2
02514,00092,00092,2024/04/17,1,3
02515,00043,00043,2024/03/23,5,5
02516,00147,00147,2024/01/11,4,3
02517,00112,00112,2024/07/05,6,4
02518,00293,00293,2024/01/20,1,4
02519,00271,00271,2024/05/12,7,2
02520,00229,00229,2024/05/21,1,5
02521,00139,00139,2024/05/31,0,5
02522,00142,00142,2024/02/25,1,4
02523,00286,00286,2024/10/20,5,3
02524,00002,00002,2024/09/09,0,4
02525,00289,00289,2024/12/13,2,1
02526,00086,00086,2024/07/11,1,2
02527,00247,00247,2024/10/06,5,4
02528,00192,00192,2024/12/29,3,2
02529,00044,00044,2024/03/02,3,3
02530,00040,00040,2024/04/21,0,5
02531,00097,00097,2024/05/02,1,4
02532,00006,00006,2024/01/11,2,4
02533,00141,00141,2024/02/22,0,4
02534,00023,00023,2024/12/12,1,3
02535,00166,00166,2024/06/25,8,2
02536,00103,00103,2024/03/18,4,3
02537,00215,00215,2024/12/30,1,5
02538,00230,00230,2025/01/03,0,5
02539,00072,00072,2024/03/20,7,4
02540,00078,00078,2024/02/12,0,5
02541,00288,00288,2024/12/22,0,3
02542,00050,00050,2024/11/14,2,4
02543,00270,00270,2024/09/10,4,3
02544,00294,00294,2024/10/17,2,4
02545,00146,00146,2024/12/17,9,5
02546,00133,00133,2024/02/02,1,4
02547,00243,00243,2024/12/12,0,5
02548,00029,00029,2024/03/14,1,5
02549,00169,00169,2024/12/10,4,1
02550,00163,00163,2024/08/31,3,3
02551,00234,00234,2024/04/11,8,4
02552,00007,00007,2024/01/26,0,1
02553,00109,00109,2024/12/10,1,1
02554,00106,00106,2024/03/29,0,1
02555,00292,00292,2024/12/28,6,3
02556,00072,00072,2024/07/10,0,3
02557,00283,00283,2024/05/29,1,4
02558,00238,00238,2024/08/26,0,2
02559,00226,00226,2024/10/28,0,2
02560,00148,00148,2024/12/05,1,3
02561,00292,00292,2024/03/05,3,1
02562,00220,00220,2024/11/30,0,3
02563,00031,00031,2024/10/14,2,4
02564,00204,00204,2024/06/19,7,3
02565,00073,00073,2024/06/25,4,3
02566,00267,00267,2024/06/16,2,3
02567,00298,00298,2024/10/04,2,1
02568,00113,00113,2024/11/12,1,3
02569,00091,00091,2024/10/05,8,2
02570,00238,00238,2024/09/14,0,2
02571,00205,00205,2024/03/12,0,4
02572,00109,00109,2024/12/31,2,3
02573,00297,00297,2024/12/03,6,1
02574,00210,00210,2024/02/28,1,5
02575,00074,00074,2024/04/19,0,2
02576,00218,00218,2024/06/30,2,3
02577,00154,00154,2024/07/01,5,3
02578,00084,00084,2024/09/03,1,4
02579,00002,00002,2024/05/22,2,1
02580,00095,00095,2024/07/28,1,2
02581,00240,00240,2024/03/25,5,5
02582,00113,00113,2024/08/20,3,4
02583,00006,00006,2024/08/31,2,3
02584,00035,00035,2024/03/12,9,4
02585,00293,00293,2024/08/11,9,3
02586,00197,00197,2024/10/16,3,3
02587,00034,00034,2024/07/21,0,5
02588,00293,00293,2024/03/28,2,5
02589,00050,00050,2024/10/16,3,5
02590,00154,00154,2024/10/26,2,2
02591,00205,00205,2024/09/14,3,2
02592,00138,00138,2024/07/21,6,3
02593,00182,00182,2024/07/21,3,2
02594,00147,00147,2024/10/21,3,5
02595,00267,00267,2024/05/22,0,5
02596,00072,00072,2024/04/27,1,5
02597,00050,00050,2024/10/14,4,4
02598,00181,00181,2024/04/14,0,3
02599,00023,00023,2024/10/18,1,2
02600,00042,00042,2024/04/17,4,1
02601,00134,00134,2024/08/15,0,4
02602,00111,00111,2024/04/13,3,4
02603,00199,00199,2024/08/27,4,4
02604,00110,00110,2024/02/22,0,5
02605,00093,00093,2024/10/21,1,5
02606,00226,00226,2024/12/28,0,1
02607,00028,00028,2024/05/25,0,1
02608,00014,00014,2024/06/22,1,5
02609,00037,00037,2024/04/26,3,5
02610,00173,00173,2024/12/02,4,1
02611,00112,00112,2024/01/26,1,3
02612,00221,00221,2024/01/26,2,3
02613,00172,00172,2024/03/13,7,3
02614,00185,00185,2024/01/22,9,1
02615,00130,00130,2024/06/03,0,1
02616,00253,00253,2024/04/22,2,5
02617,00175,00175,2024/06/01,5,4
02618,00270,00270,2024/06/04,1,1
02619,00057,00057,2024/09/14,3,2
02620,00120,00120,2024/08/03,1,5
02621,00270,00270,2024/04/20,6,1
02622,00183,00183,2024/09/11,4,1
02623,00216,00216,2024/02/11,0,3
02624,00209,00209,2024/11/26,1,5
02625,00169,00169,2024/12/23,1,4
02626,00156,00156,2024/05/19,1,2
02627,00190,00190,2024/06/20,4,4
02628,00270,00270,2024/08/22,3,5
02629,00290,00290,2024/07/11,2,5
02630,00061,00061,2024/03/03,4,3
02631,00233,00233,2024/07/01,7,3
02632,00168,00168,2024/02/21,3,1
02633,00040,00040,2024/12/07,5,3
02634,00228,00228,2024/06/10,5,4
02635,00205,00205,2024/07/31,7,3
02636,00233,00233,2024/12/08,1,4
02637,00247,00247,2024/07/15,6,3
02638,00212,00212,2024/03/08,0,3
02639,00189,00189,2024/06/26,2,2
02640,00030,00030,2024/02/14,2,5
02641,00038,00038,2024/08/01,2,3
02642,00023,00023,2024/09/12,3,5
02643,00036,00036,2024/06/18,2,3
02644,00143,00143,2024/10/10,1,5
02645,00282,00282,2024/10/01,0,3
02646,00239,00239,2024/01/17,1,5
02647,00062,00062,2024/07/31,1,4
02648,00036,00036,2024/09/16,2,3
02649,00204,00204,2024/10/11,1,5
02650,00182,00182,2024/12/05,0,4
02651,00289,00289,2024/12/31,6,4
02652,00169,00169,2024/11/03,9,5
02653,00142,00142,2024/09/20,3,1
02654,00081,00081,2024/06/20,3,2
02655,00212,00212,2024/04/25,8,4
02656,00102,00102,2024/04/21,5,2
02657,00050,00050,2024/12/27,7,2
02658,00247,00247,2024/08/05,6,4
02659,00261,00261,2024/09/14,0,5
02660,00184,00184,2024/06/11,0,1
02661,00011,00011,2024/07/06,2,3
02662,00029,00029,2024/09/04,0,5
02663,00040,00040,2024/01/30,3,2
02664,00130,00130,2024/07/27,7,1
02665,00259,00259,2024/07/05,1,4
02666,00197,00197,2024/10/31,6,5
02667,00152,00152,2024/11/26,0,3
02668,00101,00101,2024/10/27,6,4
02669,00125,00125,2024/03/03,1,5
02670,00116,00116,2024/01/31,5,3
02671,00065,00065,2024/04/19,2,1
02672,00042,00042,2024/01/13,7,3
02673,00128,00128,2024/03/27,2,4
02674,00267,00267,2024/05/12,2,2
02675,00281,00281,2024/05/16,9,2
02676,00087,00087,2024/06/30,4,3
02677,00065,00065,2024/10/15,4,5
02678,00108,00108,2024/04/29,2,5
02679,00249,00249,2024/12/08,3,4
02680,00282,00282,2024/06/15,1,2
02681,00203,00203,2024/11/29,2,2
02682,00245,00245,2024/06/08,1,4
02683,00094,00094,2024/11/06,0,5
02684,00038,00038,2024/12/01,5,5
02685,00241,00241,2024/05/30,1,2
02686,00172,00172,2024/06/29,1,2
02687,00223,00223,2024/12/05,1,3
02688,00295,00295,2024/05/31,3,5
02689,00177,00177,2024/06/30,5,5
02690,00017,00017,2024/02/04,6,4
02691,00079,00079,2025/01/01,4,2
02692,00212,00212,2024/10/19,2,4
02693,00176,00176,2024/08/25,3,2
02694,00289,00289,2024/11/08,3,1
02695,00017,00017,2024/08/14,1,3
02696,00029,00029,2024/10/17,3,3
02697,00140,00140,2024/06/25,2,4
02698,00064,00064,2024/08/22,2,1
02699,00004,00004,2024/07/15,0,5
02700,00071,00071,2024/09/16,1,5
02701,00299,00299,2024/07/24,1,1
02702,00038,00038,2024/04/30,1,5
02703,00118,00118,2024/12/25,0,5
02704,00218,00218,2024/11/12,5,2
02705,00047,00047,2024/05/29,7,1
02706,00232,00232,2024/11/15,0,5
02707,00061,00061,2024/12/26,0,3
02708,00097,00097,2024/11/05,8,4
02709,00088,00088,2024/05/24,2,5
02710,00219,00219,2024/02/09,6,4
02711,00218,00218,2024/04/14,1,3
02712,00158,00158,2024/06/02,1,3
02713,00131,00131,2024/12/19,0,2
02714,00254,00254,2024/03/13,2,3
02715,00193,00193,2024/02/07,6,3
02716,00017,00017,2024/08/13,8,2
02717,00129,00129,2024/06/21,7,3
02718,00005,00005,2024/03/06,6,2
02719,00242,00242,2024/03/30,1,4
02720,00086,00086,2024/05/29,7,3
02721,00106,00106,2024/07/31,0,5
02722,00135,00135,2024/08/05,1,4
02723,00055,00055,2024/02/18,0,3
02724,00191,00191,2024/12/04,1,1
02725,00111,00111,2024/04/21,5,3
02726,00048,00048,2024/07/21,1,4
02727,00027,00027,2024/04/07,1,3
02728,00002,00002,2024/01/12,0,3
02729,00149,00149,2024/01/24,2,4
02730,00239,00239,2024/03/23,6,5
02731,00180,00180,2024/10/28,0,5
02732,00262,00262,2024/01/12,0,1
02733,00256,00256,2024/11/09,1,4
02734,00170,00170,2024/10/31,1,5
02735,00242,00242,2024/04/03,2,2
02736,00026,00026,2024/11/28,4,5
02737,00210,00210,2024/06/26,4,3
02738,00031,00031,2024/02/04,3,2
02739,00097,00097,2024/08/22,1,3
02740,00026,00026,2024/03/14,6,1
02741,00130,00130,2024/07/16,1,2
02742,00070,00070,2024/10/01,3,1
02743,00151,00151,2024/05/02,5,1
02744,00189,00189,2024/09/23,1,5
02745,00182,00182,2024/03/31,0,5
02746,00159,00159,2024/03/10,1,5
02747,00053,00053,2024/09/25,7,4
02748,00191,00191,2024/06/19,1,4
02749,00173,00173,2024/10/14,4,5
02750,00045,00045,2024/04/16,7,4
02751,00127,00127,2024/12/04,4,1
02752,00195,00195,2024/11/25,6,2
02753,00281,00281,2024/11/28,4,3
02754,00300,00300,2024/09/12,4,5
02755,00139,00139,2024/02/18,1,5
02756,00034,00034,2024/11/28,4,2
02757,00008,00008,2024/12/08,0,5
02758,00012,00012,2024/09/27,0,2
02759,00142,00142,2024/07/24,2,4
02760,00071,00071,2024/07/15,8,3
02761,00237,00237,2024/01/18,6,4
02762,00081,00081,2024/11/17,0,1
02763,00256,00256,2024/05/22,1,4
02764,00095,00095,2024/11/04,4,5
02765,00007,00007,2024/06/15,0,5
02766,00013,00013,2024/03/11,2,1
02767,00174,00174,2024/06/08,4,4
02768,00181,00181,2024/08/20,2,4
02769,00200,00200,2024/08/05,0,3
02770,00178,00178,2024/01/25,6,3
02771,00208,00208,2024/12/05,2,2
02772,00090,00090,2024/08/15,1,2
02773,00165,00165,2024/12/01,1,2
02774,00270,00270,2024/01/19,2,5
02775,00198,00198,2024/09/19,10,4
02776,00112,00112,2024/04/13,1,5
02777,00200,00200,2024/01/31,1,4
02778,00164,00164,2024/05/10,0,3
02779,00167,00167,2024/05/24,0,3
02780,00287,00287,2024/03/24,0,2
02781,00127,00127,2024/01/12,10,5
02782,00067,00067,2024/03/25,5,4
02783,00089,00089,2024/03/10,5,5
02784,00158,00158,2024/07/07,0,1
02785,00191,00191,2024/09/01,0,2
